id,client_send,client_rcv
1,1598003588.799113,1598003589.005326
2,1598003589.005393,1598003589.2092
3,1598003589.209251,1598003589.41434
4,1598003589.414405,1598003589.617889
5,1598003589.617952,1598003589.824427
6,1598003589.82448,1598003590.029548
7,1598003590.029608,1598003590.234857
8,1598003590.234915,1598003590.436265
9,1598003590.43632,1598003590.641982
10,1598003590.642048,1598003590.846787
11,1598003590.846837,1598003590.970067
12,1598003590.970135,1598003591.091455
13,1598003591.091501,1598003591.257272
14,1598003591.257331,1598003591.458696
15,1598003591.458749,1598003591.665112
16,1598003591.665166,1598003591.870807
17,1598003591.87089,1598003592.074694
18,1598003592.075037,1598003592.281927
19,1598003592.28198,1598003592.485046
20,1598003592.485111,1598003592.691398
21,1598003592.69145,1598003592.896097
22,1598003592.896144,1598003593.100367
23,1598003593.100414,1598003593.306318
24,1598003593.306369,1598003593.508905
25,1598003593.50897,1598003593.713104
26,1598003593.713165,1598003593.916312
27,1598003593.916362,1598003594.118714
28,1598003594.118763,1598003594.323264
29,1598003594.323321,1598003594.530106
30,1598003594.530172,1598003594.732197
31,1598003594.732248,1598003594.938055
32,1598003594.938253,1598003595.14269
