id,server_rcv,server_send
1,1598005926.851405,1598005926.851423
2,1598005927.056432,1598005927.056442
3,1598005927.264955,1598005927.264975
4,1598005927.465046,1598005927.465072
5,1598005927.66995,1598005927.669959
6,1598005927.874638,1598005927.874657
7,1598005928.079356,1598005928.079364
8,1598005928.284719,1598005928.284738
9,1598005928.489142,1598005928.489162
10,1598005928.693851,1598005928.693859
11,1598005928.996088,1598005928.996097
12,1598005929.205005,1598005929.205024
13,1598005929.407789,1598005929.407808
14,1598005929.614821,1598005929.61484
15,1598005929.819808,1598005929.819827
16,1598005930.021908,1598005930.021917
17,1598005930.226468,1598005930.226476
18,1598005930.430838,1598005930.430858
19,1598005930.635701,1598005930.63572
20,1598005930.840468,1598005930.840487
21,1598005931.044736,1598005931.044745
22,1598005931.249623,1598005931.249636
