id,server_rcv,server_send
1,1598005581.68151,1598005581.681527
2,1598005581.886689,1598005581.886705
3,1598005582.090885,1598005582.090892
4,1598005582.295849,1598005582.295866
5,1598005582.501058,1598005582.501076
6,1598005582.705482,1598005582.705499
7,1598005582.919185,1598005582.919202
8,1598005583.115245,1598005583.115253
9,1598005583.319863,1598005583.31988
10,1598005583.52457,1598005583.524577
11,1598005583.728995,1598005583.729002
12,1598005583.934353,1598005583.934361
13,1598005584.136097,1598005584.136108
14,1598005584.278151,1598005584.278162
15,1598005584.455673,1598005584.45569
16,1598005584.648194,1598005584.648212
17,1598005584.852805,1598005584.852819
18,1598005585.057026,1598005585.057034
19,1598005585.262201,1598005585.262217
20,1598005585.466805,1598005585.466824
21,1598005585.671535,1598005585.671554
22,1598005585.875839,1598005585.87586
23,1598005586.080385,1598005586.080394
24,1598005586.285572,1598005586.285591
25,1598005586.490914,1598005586.490931
26,1598005586.694848,1598005586.694866
27,1598005586.899261,1598005586.89927
28,1598005587.104018,1598005587.104026
29,1598005587.313631,1598005587.313648
30,1598005587.518677,1598005587.518694
31,1598005587.723798,1598005587.723815
32,1598005587.927938,1598005587.927955
33,1598005588.133304,1598005588.133313
34,1598005588.337175,1598005588.337184
