id,server_rcv,server_send
1,1598006258.941998,1598006258.942018
2,1598006259.066029,1598006259.066036
3,1598006259.2329,1598006259.232906
4,1598006259.437959,1598006259.437968
5,1598006259.642714,1598006259.642733
6,1598006259.847234,1598006259.847253
7,1598006260.052105,1598006260.052112
8,1598006260.256763,1598006260.256782
9,1598006260.380367,1598006260.380392
10,1598006260.558695,1598006260.558714
11,1598006260.763033,1598006260.763052
12,1598006260.967616,1598006260.967638
13,1598006261.172508,1598006261.172524
14,1598006261.381149,1598006261.381169
15,1598006261.581917,1598006261.581937
16,1598006261.786364,1598006261.786382
17,1598006261.993113,1598006261.993122
18,1598006262.195503,1598006262.19551
19,1598006262.347408,1598006262.347425
20,1598006262.464144,1598006262.464163
21,1598006262.605438,1598006262.605457
22,1598006262.825214,1598006262.825233
23,1598006263.030211,1598006263.03023
24,1598006263.152971,1598006263.15298
25,1598006263.340503,1598006263.340522
26,1598006263.526276,1598006263.526296
27,1598006263.712982,1598006263.713
28,1598006263.835569,1598006263.835576
29,1598006264.037584,1598006264.037597
30,1598006264.242754,1598006264.242761
31,1598006264.548473,1598006264.548491
32,1598006264.753975,1598006264.753994
33,1598006264.958979,1598006264.958998
34,1598006265.163357,1598006265.163367
35,1598006265.368494,1598006265.368518
36,1598006265.572755,1598006265.572774
37,1598006265.777633,1598006265.777652
38,1598006265.982379,1598006265.982397
39,1598006266.186597,1598006266.186621
40,1598006266.391525,1598006266.391543
41,1598006266.596272,1598006266.596291
42,1598006266.800614,1598006266.800633
43,1598006267.005135,1598006267.005143
44,1598006267.2103,1598006267.210318
45,1598006267.415467,1598006267.415487
46,1598006267.619133,1598006267.619141
47,1598006267.824251,1598006267.82427
48,1598006268.028631,1598006268.02865
