id,server_rcv,server_send
1,1597997316.356179,1597997316.356198
2,1597997316.563684,1597997316.563693
3,1597997316.765007,1597997316.765016
4,1597997316.969774,1597997316.969781
5,1597997317.17467,1597997317.174679
6,1597997317.379511,1597997317.379531
7,1597997317.583814,1597997317.583833
8,1597997317.788834,1597997317.788853
9,1597997317.993564,1597997317.993587
10,1597997318.198067,1597997318.198075
11,1597997318.402736,1597997318.402755
12,1597997318.607344,1597997318.607366
13,1597997318.812051,1597997318.812071
14,1597997319.016363,1597997319.016377
15,1597997319.221354,1597997319.221365
16,1597997319.426171,1597997319.42619
17,1597997319.630852,1597997319.630875
18,1597997319.835323,1597997319.835346
19,1597997320.039775,1597997320.039786
20,1597997320.244802,1597997320.244822
21,1597997320.449514,1597997320.449535
22,1597997320.653614,1597997320.653623
23,1597997320.858519,1597997320.858538
