id,server_rcv,server_send
1,1598006474.536243,1598006474.53625
2,1598006474.741037,1598006474.741054
3,1598006474.863251,1598006474.863262
4,1598006474.984847,1598006474.984864
5,1598006475.108443,1598006475.10845
6,1598006475.252654,1598006475.252663
7,1598006475.458294,1598006475.458304
8,1598006475.662941,1598006475.66295
9,1598006475.866651,1598006475.866658
10,1598006476.07119,1598006476.071199
11,1598006476.276355,1598006476.276373
12,1598006476.481575,1598006476.481583
13,1598006476.685511,1598006476.685529
14,1598006476.889945,1598006476.889953
15,1598006477.027477,1598006477.027489
16,1598006477.196964,1598006477.196977
17,1598006477.401643,1598006477.40166
18,1598006477.606439,1598006477.606458
19,1598006477.811217,1598006477.811229
20,1598006478.016758,1598006478.016777
21,1598006478.220332,1598006478.22034
22,1598006478.424994,1598006478.425011
23,1598006478.629774,1598006478.629792
