id,server_rcv,server_send
1,1598006408.020236,1598006408.020253
2,1598006408.224885,1598006408.224898
3,1598006408.429923,1598006408.429942
4,1598006408.634338,1598006408.63436
5,1598006408.839121,1598006408.839141
6,1598006409.043438,1598006409.043447
7,1598006409.248261,1598006409.24828
8,1598006409.452797,1598006409.452806
9,1598006409.65742,1598006409.657429
10,1598006409.863657,1598006409.863667
11,1598006410.067418,1598006410.067426
12,1598006410.27161,1598006410.271634
13,1598006410.414134,1598006410.414148
14,1598006410.543306,1598006410.543323
15,1598006410.671876,1598006410.671885
16,1598006410.885166,1598006410.885174
17,1598006411.007239,1598006411.007249
18,1598006411.13199,1598006411.13201
19,1598006411.258862,1598006411.258871
20,1598006411.382372,1598006411.382389
21,1598006411.601584,1598006411.601602
22,1598006411.806137,1598006411.806146
23,1598006412.011035,1598006412.011065
24,1598006412.215682,1598006412.2157
25,1598006412.420259,1598006412.420284
26,1598006412.624998,1598006412.625025
27,1598006412.829627,1598006412.829644
28,1598006413.034206,1598006413.03422
29,1598006413.238942,1598006413.238956
30,1598006413.443729,1598006413.443755
31,1598006413.648335,1598006413.648356
32,1598006413.85296,1598006413.852979
33,1598006414.057525,1598006414.057534
34,1598006414.263592,1598006414.263612
35,1598006414.466821,1598006414.46683
36,1598006414.671551,1598006414.67156
37,1598006414.876169,1598006414.876179
