id,client_send,client_rcv
1,1597997500.916437,1597997501.040328
2,1597997501.040384,1597997501.223263
3,1597997501.223319,1597997501.429059
4,1597997501.429119,1597997501.640118
5,1597997501.640191,1597997501.837501
6,1597997501.83756,1597997501.962417
7,1597997501.962472,1597997502.084821
8,1597997502.084879,1597997502.209624
9,1597997502.209675,1597997502.333821
10,1597997502.333871,1597997502.561702
11,1597997502.561775,1597997502.764935
12,1597997502.765014,1597997502.969659
13,1597997502.969737,1597997503.177948
14,1597997503.178003,1597997503.378246
15,1597997503.378296,1597997503.578349
16,1597997503.5784,1597997503.773612
17,1597997503.773666,1597997503.897518
18,1597997503.897574,1597997504.088798
19,1597997504.088854,1597997504.294486
20,1597997504.294541,1597997504.499173
21,1597997504.49923,1597997504.704028
22,1597997504.704084,1597997504.910144
23,1597997504.910202,1597997505.116269
24,1597997505.11635,1597997505.318384
25,1597997505.318433,1597997505.522484
26,1597997505.522536,1597997505.748605
27,1597997505.748661,1597997505.954314
