id,server_rcv,server_send
1,1597997664.904385,1597997664.904406
2,1597997665.107196,1597997665.107203
3,1597997665.312212,1597997665.312223
4,1597997665.516868,1597997665.516884
5,1597997665.721895,1597997665.721912
6,1597997665.926615,1597997665.926633
7,1597997666.131486,1597997666.131495
8,1597997666.335881,1597997666.335898
9,1597997666.541214,1597997666.541232
10,1597997666.845348,1597997666.845365
11,1597997666.966839,1597997666.966846
12,1597997667.087431,1597997667.087439
13,1597997667.254841,1597997667.254858
14,1597997667.459469,1597997667.459494
15,1597997667.664781,1597997667.664798
16,1597997667.869502,1597997667.869519
17,1597997668.073845,1597997668.073852
18,1597997668.278202,1597997668.278212
19,1597997668.483414,1597997668.483452
20,1597997668.688081,1597997668.688097
21,1597997668.892603,1597997668.89262
22,1597997669.016172,1597997669.016189
23,1597997669.14346,1597997669.143473
24,1597997669.302062,1597997669.302071
25,1597997669.507238,1597997669.507256
26,1597997669.711156,1597997669.711173
27,1597997669.91611,1597997669.916128
28,1597997670.120404,1597997670.120412
29,1597997670.330083,1597997670.330096
30,1597997670.535222,1597997670.53524
31,1597997670.739681,1597997670.739699
