id,server_rcv,server_send
1,1598003015.578486,1598003015.57851
2,1598003015.783914,1598003015.783932
3,1598003015.90838,1598003015.908399
4,1598003016.030079,1598003016.030088
5,1598003016.19266,1598003016.192667
6,1598003016.39701,1598003016.39702
7,1598003016.602127,1598003016.602143
8,1598003016.806844,1598003016.806861
9,1598003017.011187,1598003017.011213
10,1598003017.216194,1598003017.21621
11,1598003017.420763,1598003017.420779
12,1598003017.625214,1598003017.625237
13,1598003017.830539,1598003017.830556
14,1598003018.03437,1598003018.034383
15,1598003018.239256,1598003018.239273
16,1598003018.444052,1598003018.444068
17,1598003018.648319,1598003018.648326
18,1598003018.851649,1598003018.851668
19,1598003019.057607,1598003019.057615
20,1598003019.262442,1598003019.262463
21,1598003019.467453,1598003019.46747
22,1598003019.671961,1598003019.67197
23,1598003019.877723,1598003019.877745
24,1598003020.081472,1598003020.081479
