Memory,FunctionTime,Invocations,DeltaT,WarmContainers
1024,1,2,780,0
1024,1,2,780,0
1024,1,2,780,0
1024,1,2,840,0
1024,1,2,840,0
1024,1,2,840,0
1024,1,2,840,0
1024,1,2,840,0
1024,1,2,900,0
1024,1,2,900,0
1024,1,2,900,0
1024,1,2,900,0
1024,1,2,900,0
1024,1,2,960,0
1024,1,2,960,0
1024,1,2,960,0
1024,1,2,960,0
1024,1,2,960,0
1024,1,2,1020,0
1024,1,2,1020,0
1024,1,2,1020,0
1024,1,2,1020,0
1024,1,2,1020,0
1024,1,2,1080,0
1024,1,2,1080,0
1024,1,2,1080,0
1024,1,2,1080,0
1024,1,2,1080,0
1024,1,2,1140,0
1024,1,2,1140,0
1024,1,2,1140,0
1024,1,2,1140,0
1024,1,2,1140,0
1024,1,2,1200,0
1024,1,2,1200,0
1024,1,2,1200,0
1024,1,2,1200,0
1024,1,2,1200,0
1024,1,2,1260,0
1024,1,2,1260,0
1024,1,2,1260,0
1024,1,2,1260,0
1024,1,2,1260,0
1024,1,2,1320,0
1024,1,2,1320,0
1024,1,2,1320,0
1024,1,2,1320,0
1024,1,2,1320,0
1024,1,3,1,3
1024,1,3,1,3
1024,1,3,1,3
1024,1,3,1,3
1024,1,3,1,3
1024,1,3,2,3
1024,1,3,2,3
1024,1,3,2,3
1024,1,3,2,3
1024,1,3,2,3
1024,1,3,4,3
1024,1,3,4,3
1024,1,3,4,3
1024,1,3,4,3
1024,1,3,4,3
1024,1,3,8,2
1024,1,3,8,2
1024,1,3,8,3
1024,1,3,8,3
1024,1,3,8,3
1024,1,3,15,3
1024,1,3,15,3
1024,1,3,15,3
1024,1,3,15,3
1024,1,3,15,3
1024,1,3,30,3
1024,1,3,30,3
1024,1,3,30,3
1024,1,3,30,3
1024,1,3,30,3
1024,1,3,60,3
1024,1,3,60,3
1024,1,3,60,3
1024,1,3,60,3
1024,1,3,60,3
1024,1,3,120,3
1024,1,3,120,3
1024,1,3,120,3
1024,1,3,120,3
1024,1,3,120,3
1024,1,3,180,3
1024,1,3,180,3
1024,1,3,180,3
1024,1,3,180,3
1024,1,3,180,3
1024,1,3,240,3
1024,1,3,240,3
1024,1,3,240,3
1024,1,3,240,3
1024,1,3,240,3
1024,1,3,300,2
1024,1,3,300,3
1024,1,3,300,3
1024,1,3,300,3
1024,1,3,300,3
1024,1,3,360,3
1024,1,3,360,3
1024,1,3,360,3
1024,1,3,360,3
1024,1,3,360,3
1024,1,3,420,2
1024,1,3,420,2
1024,1,3,420,2
1024,1,3,420,2
1024,1,3,420,2
1024,1,3,480,2
1024,1,3,480,2
1024,1,3,480,2
1024,1,3,480,2
1024,1,3,480,2
1024,1,3,540,2
1024,1,3,540,2
1024,1,3,540,2
1024,1,3,540,2
1024,1,3,540,2
1024,1,3,600,2
1024,1,3,600,2
1024,1,3,600,2
1024,1,3,600,2
1024,1,3,600,2
1024,1,3,660,1
1024,1,3,660,2
1024,1,3,660,2
1024,1,3,660,2
1024,1,3,660,2
1024,1,3,720,2
1024,1,3,720,2
1024,1,3,720,2
1024,1,3,720,2
1024,1,3,720,2
1024,1,3,780,1
1024,1,3,780,1
1024,1,3,780,1
1024,1,3,780,1
1024,1,3,780,1
1024,1,3,840,1
1024,1,3,840,1
1024,1,3,840,1
1024,1,3,840,1
1024,1,3,840,1
1024,1,3,900,1
1024,1,3,900,1
1024,1,3,900,1
1024,1,3,900,1
1024,1,3,900,1
1024,1,3,960,1
1024,1,3,960,1
1024,1,3,960,1
1024,1,3,960,1
1024,1,3,960,1
1024,1,3,1020,0
1024,1,3,1020,1
1024,1,3,1020,1
1024,1,3,1020,1
1024,1,3,1020,1
1024,1,3,1080,0
1024,1,3,1080,1
1024,1,3,1080,1
1024,1,3,1080,1
1024,1,3,1080,1
1024,1,3,1140,0
1024,1,3,1140,0
1024,1,3,1140,0
1024,1,3,1140,0
1024,1,3,1140,0
1024,1,3,1200,0
1024,1,3,1200,0
1024,1,3,1200,0
1024,1,3,1200,0
1024,1,3,1200,0
1024,1,3,1260,0
1024,1,3,1260,0
1024,1,3,1260,0
1024,1,3,1260,0
1024,1,3,1260,0
1024,1,3,1320,0
1024,1,3,1320,0
1024,1,3,1320,0
1024,1,3,1320,0
1024,1,3,1320,0
1024,1,4,1,4
1024,1,4,1,4
1024,1,4,1,4
1024,1,4,1,4
1024,1,4,1,4
1024,1,4,2,4
1024,1,4,2,4
1024,1,4,2,4
1024,1,4,2,4
1024,1,4,2,4
1024,1,4,4,4
1024,1,4,4,4
1024,1,4,4,4
1024,1,4,4,4
1024,1,4,4,4
1024,1,4,8,4
1024,1,4,8,4
1024,1,4,8,4
1024,1,4,8,4
1024,1,4,8,4
1024,1,4,15,4
1024,1,4,15,4
1024,1,4,15,4
1024,1,4,15,4
1024,1,4,15,4
1024,1,4,30,4
1024,1,4,30,4
1024,1,4,30,4
1024,1,4,30,4
1024,1,4,30,4
1024,1,4,60,4
1024,1,4,60,4
1024,1,4,60,4
1024,1,4,60,4
1024,1,4,60,4
1024,1,4,120,4
1024,1,4,120,4
1024,1,4,120,4
1024,1,4,120,4
1024,1,4,120,4
1024,1,4,180,3
1024,1,4,180,4
1024,1,4,180,4
1024,1,4,180,4
1024,1,4,180,4
1024,1,4,240,3
1024,1,4,240,4
1024,1,4,240,4
1024,1,4,240,4
1024,1,4,240,4
1024,1,4,300,4
1024,1,4,300,4
1024,1,4,300,4
1024,1,4,300,4
1024,1,4,300,4
1024,1,4,360,4
1024,1,4,360,4
1024,1,4,360,4
1024,1,4,360,4
1024,1,4,360,4
1024,1,4,420,2
1024,1,4,420,2
1024,1,4,420,2
1024,1,4,420,2
1024,1,4,420,2
1024,1,4,480,2
1024,1,4,480,2
1024,1,4,480,2
1024,1,4,480,2
1024,1,4,480,2
1024,1,4,540,2
1024,1,4,540,2
1024,1,4,540,2
1024,1,4,540,2
1024,1,4,540,2
1024,1,4,600,2
1024,1,4,600,2
1024,1,4,600,2
1024,1,4,600,2
1024,1,4,600,2
1024,1,4,660,2
1024,1,4,660,2
1024,1,4,660,2
1024,1,4,660,2
1024,1,4,660,2
1024,1,4,720,2
1024,1,4,720,2
1024,1,4,720,2
1024,1,4,720,2
1024,1,4,720,2
1024,1,4,780,0
1024,1,4,780,1
1024,1,4,780,1
1024,1,4,780,1
1024,1,4,780,1
1024,1,4,840,1
1024,1,4,840,1
1024,1,4,840,1
1024,1,4,840,1
1024,1,4,840,1
1024,1,4,900,1
1024,1,4,900,1
1024,1,4,900,1
1024,1,4,900,1
1024,1,4,900,1
1024,1,4,960,0
1024,1,4,960,1
1024,1,4,960,1
1024,1,4,960,1
1024,1,4,960,1
1024,1,4,1020,1
1024,1,4,1020,1
1024,1,4,1020,1
1024,1,4,1020,1
1024,1,4,1020,1
1024,1,4,1080,1
1024,1,4,1080,1
1024,1,4,1080,1
1024,1,4,1080,1
1024,1,4,1080,1
1024,1,4,1140,0
1024,1,4,1140,0
1024,1,4,1140,0
1024,1,4,1140,0
1024,1,4,1140,0
1024,1,4,1200,0
1024,1,4,1200,0
1024,1,4,1200,0
1024,1,4,1200,0
1024,1,4,1200,0
1024,1,4,1260,0
1024,1,4,1260,0
1024,1,4,1260,0
1024,1,4,1260,0
1024,1,4,1260,0
1024,1,4,1320,0
1024,1,4,1320,0
1024,1,4,1320,0
1024,1,4,1320,0
1024,1,4,1320,0
1024,1,5,1,5
1024,1,5,1,5
1024,1,5,1,5
1024,1,5,1,5
1024,1,5,1,5
1024,1,5,2,5
1024,1,5,2,5
1024,1,5,2,5
1024,1,5,2,5
1024,1,5,2,5
1024,1,5,4,5
1024,1,5,4,5
1024,1,5,4,5
1024,1,5,4,5
1024,1,5,4,5
1024,1,5,8,4
1024,1,5,8,5
1024,1,5,8,5
1024,1,5,8,5
1024,1,5,8,5
1024,1,5,15,5
1024,1,5,15,5
1024,1,5,15,5
1024,1,5,15,5
1024,1,5,15,5
1024,1,5,30,5
1024,1,5,30,5
1024,1,5,30,5
1024,1,5,30,5
1024,1,5,30,5
1024,1,5,60,5
1024,1,5,60,5
1024,1,5,60,5
1024,1,5,60,5
1024,1,5,60,5
1024,1,5,120,4
1024,1,5,120,5
1024,1,5,120,5
1024,1,5,120,5
1024,1,5,120,5
1024,1,5,180,5
1024,1,5,180,5
1024,1,5,180,5
1024,1,5,180,5
1024,1,5,180,5
1024,1,5,240,4
1024,1,5,240,5
1024,1,5,240,5
1024,1,5,240,5
1024,1,5,240,5
1024,1,5,300,4
1024,1,5,300,5
1024,1,5,300,5
1024,1,5,300,5
1024,1,5,300,5
1024,1,5,360,5
1024,1,5,360,5
1024,1,5,360,5
1024,1,5,360,5
1024,1,5,360,5
1024,1,5,420,3
1024,1,5,420,3
1024,1,5,420,3
1024,1,5,420,3
1024,1,5,420,3
1024,1,5,480,3
1024,1,5,480,3
1024,1,5,480,3
1024,1,5,480,3
1024,1,5,480,3
1024,1,5,540,3
1024,1,5,540,3
1024,1,5,540,3
1024,1,5,540,3
1024,1,5,540,3
1024,1,5,600,3
1024,1,5,600,3
1024,1,5,600,3
1024,1,5,600,3
1024,1,5,600,3
1024,1,5,660,3
1024,1,5,660,3
1024,1,5,660,3
1024,1,5,660,3
1024,1,5,660,3
1024,1,5,720,3
1024,1,5,720,3
1024,1,5,720,3
1024,1,5,720,3
1024,1,5,720,3
1024,1,5,780,2
1024,1,5,780,2
1024,1,5,780,2
1024,1,5,780,2
1024,1,5,780,2
1024,1,5,840,2
1024,1,5,840,2
1024,1,5,840,2
1024,1,5,840,2
1024,1,5,840,2
1024,1,5,900,0
1024,1,5,900,1
1024,1,5,900,2
1024,1,5,900,2
1024,1,5,900,2
1024,1,5,960,2
1024,1,5,960,2
1024,1,5,960,2
1024,1,5,960,2
1024,1,5,960,2
1024,1,5,1020,2
1024,1,5,1020,2
1024,1,5,1020,2
1024,1,5,1020,2
1024,1,5,1020,2
1024,1,5,1080,2
1024,1,5,1080,2
1024,1,5,1080,2
1024,1,5,1080,2
1024,1,5,1080,2
1024,1,5,1140,1
1024,1,5,1140,1
1024,1,5,1140,1
1024,1,5,1140,1
1024,1,5,1140,1
1024,1,5,1200,0
1024,1,5,1200,1
1024,1,5,1200,1
1024,1,5,1200,1
1024,1,5,1200,1
1024,1,5,1260,1
1024,1,5,1260,1
1024,1,5,1260,1
1024,1,5,1260,1
1024,1,5,1260,1
1024,1,5,1320,1
1024,1,5,1320,1
1024,1,5,1320,1
1024,1,5,1320,1
1024,1,5,1320,1
1024,1,6,1,6
1024,1,6,1,6
1024,1,6,1,6
1024,1,6,1,6
1024,1,6,1,6
1024,1,6,2,6
1024,1,6,2,6
1024,1,6,2,6
1024,1,6,2,6
1024,1,6,2,6
1024,1,6,4,5
1024,1,6,4,6
1024,1,6,4,6
1024,1,6,4,6
1024,1,6,4,6
1024,1,6,8,6
1024,1,6,8,6
1024,1,6,8,6
1024,1,6,8,6
1024,1,6,8,6
1024,1,6,15,6
1024,1,6,15,6
1024,1,6,15,6
1024,1,6,15,6
1024,1,6,15,6
1024,1,6,30,6
1024,1,6,30,6
1024,1,6,30,6
1024,1,6,30,6
1024,1,6,30,6
1024,1,6,60,6
1024,1,6,60,6
1024,1,6,60,6
1024,1,6,60,6
1024,1,6,60,6
1024,1,6,120,5
1024,1,6,120,6
1024,1,6,120,6
1024,1,6,120,6
1024,1,6,120,6
1024,1,6,180,6
1024,1,6,180,6
1024,1,6,180,6
1024,1,6,180,6
1024,1,6,180,6
1024,1,6,240,6
1024,1,6,240,6
1024,1,6,240,6
1024,1,6,240,6
1024,1,6,240,6
1024,1,6,300,5
1024,1,6,300,6
1024,1,6,300,6
1024,1,6,300,6
1024,1,6,300,6
1024,1,6,360,6
1024,1,6,360,6
1024,1,6,360,6
1024,1,6,360,6
1024,1,6,360,6
1024,1,6,420,3
1024,1,6,420,3
1024,1,6,420,3
1024,1,6,420,3
1024,1,6,420,3
1024,1,6,480,2
1024,1,6,480,3
1024,1,6,480,3
1024,1,6,480,3
1024,1,6,480,3
1024,1,6,540,3
1024,1,6,540,3
1024,1,6,540,3
1024,1,6,540,3
1024,1,6,540,3
1024,1,6,600,3
1024,1,6,600,3
1024,1,6,600,3
1024,1,6,600,3
1024,1,6,600,3
1024,1,6,660,3
1024,1,6,660,3
1024,1,6,660,3
1024,1,6,660,3
1024,1,6,660,3
1024,1,6,720,2
1024,1,6,720,3
1024,1,6,720,3
1024,1,6,720,3
1024,1,6,720,3
1024,1,6,780,1
1024,1,6,780,2
1024,1,6,780,2
1024,1,6,780,2
1024,1,6,780,2
1024,1,6,840,2
1024,1,6,840,2
1024,1,6,840,2
1024,1,6,840,2
1024,1,6,840,2
1024,1,6,900,1
1024,1,6,900,2
1024,1,6,900,2
1024,1,6,900,2
1024,1,6,900,2
1024,1,6,960,0
1024,1,6,960,2
1024,1,6,960,2
1024,1,6,960,2
1024,1,6,960,2
1024,1,6,1020,2
1024,1,6,1020,2
1024,1,6,1020,2
1024,1,6,1020,2
1024,1,6,1020,2
1024,1,6,1080,1
1024,1,6,1080,2
1024,1,6,1080,2
1024,1,6,1080,2
1024,1,6,1080,2
1024,1,6,1140,0
1024,1,6,1140,1
1024,1,6,1140,1
1024,1,6,1140,1
1024,1,6,1140,1
1024,1,6,1200,1
1024,1,6,1200,1
1024,1,6,1200,1
1024,1,6,1200,1
1024,1,6,1200,1
1024,1,6,1260,0
1024,1,6,1260,1
1024,1,6,1260,1
1024,1,6,1260,1
1024,1,6,1260,1
1024,1,6,1320,0
1024,1,6,1320,1
1024,1,6,1320,1
1024,1,6,1320,1
1024,1,6,1320,1
1024,1,7,1,6
1024,1,7,1,6
1024,1,7,1,7
1024,1,7,1,7
1024,1,7,1,7
1024,1,7,2,6
1024,1,7,2,7
1024,1,7,2,7
1024,1,7,2,7
1024,1,7,2,7
1024,1,7,4,6
1024,1,7,4,7
1024,1,7,4,7
1024,1,7,4,7
1024,1,7,4,7
1024,1,7,8,7
1024,1,7,8,7
1024,1,7,8,7
1024,1,7,8,7
1024,1,7,8,7
1024,1,7,15,7
1024,1,7,15,7
1024,1,7,15,7
1024,1,7,15,7
1024,1,7,15,7
1024,1,7,30,7
1024,1,7,30,7
1024,1,7,30,7
1024,1,7,30,7
1024,1,7,30,7
1024,1,7,60,7
1024,1,7,60,7
1024,1,7,60,7
1024,1,7,60,7
1024,1,7,60,7
1024,1,7,120,7
1024,1,7,120,7
1024,1,7,120,7
1024,1,7,120,7
1024,1,7,120,7
1024,1,7,180,7
1024,1,7,180,7
1024,1,7,180,7
1024,1,7,180,7
1024,1,7,180,7
1024,1,7,240,6
1024,1,7,240,6
1024,1,7,240,7
1024,1,7,240,7
1024,1,7,240,7
1024,1,7,300,7
1024,1,7,300,7
1024,1,7,300,7
1024,1,7,300,7
1024,1,7,300,7
1024,1,7,360,7
1024,1,7,360,7
1024,1,7,360,7
1024,1,7,360,7
1024,1,7,360,7
1024,1,7,420,4
1024,1,7,420,4
1024,1,7,420,4
1024,1,7,420,4
1024,1,7,420,4
1024,1,7,480,4
1024,1,7,480,4
1024,1,7,480,4
1024,1,7,480,4
1024,1,7,480,4
1024,1,7,540,4
1024,1,7,540,4
1024,1,7,540,4
1024,1,7,540,4
1024,1,7,540,4
1024,1,7,600,4
1024,1,7,600,4
1024,1,7,600,4
1024,1,7,600,4
1024,1,7,600,4
1024,1,7,660,4
1024,1,7,660,4
1024,1,7,660,4
1024,1,7,660,4
1024,1,7,660,4
1024,1,7,720,3
1024,1,7,720,4
1024,1,7,720,4
1024,1,7,720,4
1024,1,7,720,4
1024,1,7,780,2
1024,1,7,780,2
1024,1,7,780,2
1024,1,7,780,2
1024,1,7,780,2
1024,1,7,840,1
1024,1,7,840,2
1024,1,7,840,2
1024,1,7,840,2
1024,1,7,840,2
1024,1,7,900,2
1024,1,7,900,2
1024,1,7,900,2
1024,1,7,900,2
1024,1,7,900,2
1024,1,7,960,1
1024,1,7,960,2
1024,1,7,960,2
1024,1,7,960,2
1024,1,7,960,2
1024,1,7,1020,2
1024,1,7,1020,2
1024,1,7,1020,2
1024,1,7,1020,2
1024,1,7,1020,2
1024,1,7,1080,0
1024,1,7,1080,2
1024,1,7,1080,2
1024,1,7,1080,2
1024,1,7,1080,2
1024,1,7,1140,1
1024,1,7,1140,1
1024,1,7,1140,1
1024,1,7,1140,1
1024,1,7,1140,1
1024,1,7,1200,1
1024,1,7,1200,1
1024,1,7,1200,1
1024,1,7,1200,1
1024,1,7,1200,1
1024,1,7,1260,0
1024,1,7,1260,1
1024,1,7,1260,1
1024,1,7,1260,1
1024,1,7,1260,1
1024,1,7,1320,1
1024,1,7,1320,1
1024,1,7,1320,1
1024,1,7,1320,1
1024,1,7,1320,1
1024,1,8,1,7
1024,1,8,1,8
1024,1,8,1,8
1024,1,8,1,8
1024,1,8,1,8
1024,1,8,2,8
1024,1,8,2,8
1024,1,8,2,8
1024,1,8,2,8
1024,1,8,2,8
1024,1,8,4,7
1024,1,8,4,8
1024,1,8,4,8
1024,1,8,4,8
1024,1,8,4,8
1024,1,8,8,8
1024,1,8,8,8
1024,1,8,8,8
1024,1,8,8,8
1024,1,8,8,8
1024,1,8,15,8
1024,1,8,15,8
1024,1,8,15,8
1024,1,8,15,8
1024,1,8,15,8
1024,1,8,30,6
1024,1,8,30,8
1024,1,8,30,8
1024,1,8,30,8
1024,1,8,30,8
1024,1,8,60,7
1024,1,8,60,8
1024,1,8,60,8
1024,1,8,60,8
1024,1,8,60,8
1024,1,8,120,8
1024,1,8,120,8
1024,1,8,120,8
1024,1,8,120,8
1024,1,8,120,8
1024,1,8,180,8
1024,1,8,180,8
1024,1,8,180,8
1024,1,8,180,8
1024,1,8,180,8
1024,1,8,240,7
1024,1,8,240,8
1024,1,8,240,8
1024,1,8,240,8
1024,1,8,240,8
1024,1,8,300,8
1024,1,8,300,8
1024,1,8,300,8
1024,1,8,300,8
1024,1,8,300,8
1024,1,8,360,8
1024,1,8,360,8
1024,1,8,360,8
1024,1,8,360,8
1024,1,8,360,8
1024,1,8,420,4
1024,1,8,420,4
1024,1,8,420,4
1024,1,8,420,4
1024,1,8,420,4
1024,1,8,480,4
1024,1,8,480,4
1024,1,8,480,4
1024,1,8,480,4
1024,1,8,480,4
1024,1,8,540,4
1024,1,8,540,4
1024,1,8,540,4
1024,1,8,540,4
1024,1,8,540,4
1024,1,8,600,4
1024,1,8,600,4
1024,1,8,600,4
1024,1,8,600,4
1024,1,8,600,4
1024,1,8,660,4
1024,1,8,660,4
1024,1,8,660,4
1024,1,8,660,4
1024,1,8,660,4
1024,1,8,720,4
1024,1,8,720,4
1024,1,8,720,4
1024,1,8,720,4
1024,1,8,720,4
1024,1,8,780,2
1024,1,8,780,2
1024,1,8,780,2
1024,1,8,780,2
1024,1,8,780,2
1024,1,8,840,2
1024,1,8,840,2
1024,1,8,840,2
1024,1,8,840,2
1024,1,8,840,2
1024,1,8,900,2
1024,1,8,900,2
1024,1,8,900,2
1024,1,8,900,2
1024,1,8,900,2
1024,1,8,960,2
1024,1,8,960,2
1024,1,8,960,2
1024,1,8,960,2
1024,1,8,960,2
1024,1,8,1020,2
1024,1,8,1020,2
1024,1,8,1020,2
1024,1,8,1020,2
1024,1,8,1020,2
1024,1,8,1080,2
1024,1,8,1080,2
1024,1,8,1080,2
1024,1,8,1080,2
1024,1,8,1080,2
1024,1,8,1140,1
1024,1,8,1140,1
1024,1,8,1140,1
1024,1,8,1140,1
1024,1,8,1140,1
1024,1,8,1200,1
1024,1,8,1200,1
1024,1,8,1200,1
1024,1,8,1200,1
1024,1,8,1200,1
1024,1,8,1260,1
1024,1,8,1260,1
1024,1,8,1260,1
1024,1,8,1260,1
1024,1,8,1260,1
1024,1,8,1320,1
1024,1,8,1320,1
1024,1,8,1320,1
1024,1,8,1320,1
1024,1,8,1320,1
1024,1,9,1,9
1024,1,9,1,9
1024,1,9,1,9
1024,1,9,1,9
1024,1,9,1,9
1024,1,9,2,9
1024,1,9,2,9
1024,1,9,2,9
1024,1,9,2,9
1024,1,9,2,9
1024,1,9,4,9
1024,1,9,4,9
1024,1,9,4,9
1024,1,9,4,9
1024,1,9,4,9
1024,1,9,8,7
1024,1,9,8,9
1024,1,9,8,9
1024,1,9,8,9
1024,1,9,8,9
1024,1,9,15,9
1024,1,9,15,9
1024,1,9,15,9
1024,1,9,15,9
1024,1,9,15,9
1024,1,9,30,9
1024,1,9,30,9
1024,1,9,30,9
1024,1,9,30,9
1024,1,9,30,9
1024,1,9,60,8
1024,1,9,60,9
1024,1,9,60,9
1024,1,9,60,9
1024,1,9,60,9
1024,1,9,120,9
1024,1,9,120,9
1024,1,9,120,9
1024,1,9,120,9
1024,1,9,120,9
1024,1,9,180,9
1024,1,9,180,9
1024,1,9,180,9
1024,1,9,180,9
1024,1,9,180,9
1024,1,9,240,9
1024,1,9,240,9
1024,1,9,240,9
1024,1,9,240,9
1024,1,9,240,9
1024,1,9,300,9
1024,1,9,300,9
1024,1,9,300,9
1024,1,9,300,9
1024,1,9,300,9
1024,1,9,360,9
1024,1,9,360,9
1024,1,9,360,9
1024,1,9,360,9
1024,1,9,360,9
1024,1,9,420,5
1024,1,9,420,5
1024,1,9,420,5
1024,1,9,420,5
1024,1,9,420,5
1024,1,9,480,5
1024,1,9,480,5
1024,1,9,480,5
1024,1,9,480,5
1024,1,9,480,5
1024,1,9,540,5
1024,1,9,540,5
1024,1,9,540,5
1024,1,9,540,5
1024,1,9,540,5
1024,1,9,600,5
1024,1,9,600,5
1024,1,9,600,5
1024,1,9,600,5
1024,1,9,600,5
1024,1,9,660,4
1024,1,9,660,5
1024,1,9,660,5
1024,1,9,660,5
1024,1,9,660,5
1024,1,9,720,5
1024,1,9,720,5
1024,1,9,720,5
1024,1,9,720,5
1024,1,9,720,5
1024,1,9,780,2
1024,1,9,780,3
1024,1,9,780,3
1024,1,9,780,3
1024,1,9,780,3
1024,1,9,840,3
1024,1,9,840,3
1024,1,9,840,3
1024,1,9,840,3
1024,1,9,840,3
1024,1,9,900,3
1024,1,9,900,3
1024,1,9,900,3
1024,1,9,900,3
1024,1,9,900,3
1024,1,9,960,2
1024,1,9,960,3
1024,1,9,960,3
1024,1,9,960,3
1024,1,9,960,3
1024,1,9,1020,2
1024,1,9,1020,3
1024,1,9,1020,3
1024,1,9,1020,3
1024,1,9,1020,3
1024,1,9,1080,2
1024,1,9,1080,2
1024,1,9,1080,3
1024,1,9,1080,3
1024,1,9,1080,3
1024,1,9,1140,1
1024,1,9,1140,2
1024,1,9,1140,2
1024,1,9,1140,2
1024,1,9,1140,2
1024,1,9,1200,2
1024,1,9,1200,2
1024,1,9,1200,2
1024,1,9,1200,2
1024,1,9,1200,2
1024,1,9,1260,1
1024,1,9,1260,2
1024,1,9,1260,2
1024,1,9,1260,2
1024,1,9,1260,2
1024,1,9,1320,1
1024,1,9,1320,2
1024,1,9,1320,2
1024,1,9,1320,2
1024,1,9,1320,2
1024,1,10,1,9
1024,1,10,1,10
1024,1,10,1,10
1024,1,10,1,10
1024,1,10,1,10
1024,1,10,2,10
1024,1,10,2,10
1024,1,10,2,10
1024,1,10,2,10
1024,1,10,2,10
1024,1,10,4,10
1024,1,10,4,10
1024,1,10,4,10
1024,1,10,4,10
1024,1,10,4,10
1024,1,10,8,8
1024,1,10,8,10
1024,1,10,8,10
1024,1,10,8,10
1024,1,10,8,10
1024,1,10,15,9
1024,1,10,15,10
1024,1,10,15,10
1024,1,10,15,10
1024,1,10,15,10
1024,1,10,30,9
1024,1,10,30,10
1024,1,10,30,10
1024,1,10,30,10
1024,1,10,30,10
1024,1,10,60,10
1024,1,10,60,10
1024,1,10,60,10
1024,1,10,60,10
1024,1,10,60,10
1024,1,10,120,10
1024,1,10,120,10
1024,1,10,120,10
1024,1,10,120,10
1024,1,10,120,10
1024,1,10,180,10
1024,1,10,180,10
1024,1,10,180,10
1024,1,10,180,10
1024,1,10,180,10
1024,1,10,240,9
1024,1,10,240,10
1024,1,10,240,10
1024,1,10,240,10
1024,1,10,240,10
1024,1,10,300,5
1024,1,10,300,10
1024,1,10,300,10
1024,1,10,300,10
1024,1,10,300,10
1024,1,10,360,10
1024,1,10,360,10
1024,1,10,360,10
1024,1,10,360,10
1024,1,10,360,10
1024,1,10,420,5
1024,1,10,420,5
1024,1,10,420,5
1024,1,10,420,5
1024,1,10,420,5
1024,1,10,480,5
1024,1,10,480,5
1024,1,10,480,5
1024,1,10,480,5
1024,1,10,480,5
1024,1,10,540,5
1024,1,10,540,5
1024,1,10,540,5
1024,1,10,540,5
1024,1,10,540,5
1024,1,10,600,5
1024,1,10,600,5
1024,1,10,600,5
1024,1,10,600,5
1024,1,10,600,5
1024,1,10,660,5
1024,1,10,660,5
1024,1,10,660,5
1024,1,10,660,5
1024,1,10,660,5
1024,1,10,720,5
1024,1,10,720,5
1024,1,10,720,5
1024,1,10,720,5
1024,1,10,720,5
1024,1,10,780,1
1024,1,10,780,3
1024,1,10,780,3
1024,1,10,780,3
1024,1,10,780,3
1024,1,10,840,2
1024,1,10,840,2
1024,1,10,840,3
1024,1,10,840,3
1024,1,10,840,3
1024,1,10,900,3
1024,1,10,900,3
1024,1,10,900,3
1024,1,10,900,3
1024,1,10,900,3
1024,1,10,960,3
1024,1,10,960,3
1024,1,10,960,3
1024,1,10,960,3
1024,1,10,960,3
1024,1,10,1020,2
1024,1,10,1020,2
1024,1,10,1020,3
1024,1,10,1020,3
1024,1,10,1020,3
1024,1,10,1080,3
1024,1,10,1080,3
1024,1,10,1080,3
1024,1,10,1080,3
1024,1,10,1080,3
1024,1,10,1140,2
1024,1,10,1140,2
1024,1,10,1140,2
1024,1,10,1140,2
