#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605055184.523629,1605055185.325166,801537.0,547975.0,44492.99999999999
1605055185.325648,1605055186.083266,757618.0,548655.0000000001,20912.0
1605055186.084126,1605055186.872517,788391.0,523765.99999999994,43643.0
1605055186.873124,1605055187.633911,760787.0,534559.9999999999,32229.000000000007
1605055187.634474,1605055188.437741,803267.0,523874.0000000002,55911.99999999999
1605055188.438407,1605055189.299008,860601.0,553272.9999999999,50797.00000000001
1605055189.299638,1605055190.187203,887565.0,546657.0000000001,52869.99999999997
1605055190.188230,1605055191.064545,876315.0,577618.0000000002,31930.000000000015
1605055191.065249,1605055192.011809,946560.0,594274.0000000005,25664.999999999993
1605055192.012600,1605055192.857837,845237.0,563763.9999999999,41321.0
1605055192.858635,1605055193.777915,919280.0,564441.0000000005,39372.99999999999
1605055193.778903,1605055194.615070,836167.0,581043.0000000002,17902.00000000003
1605055194.615965,1605055195.428325,812360.0,527191.0000000002,46974.000000000015
1605055195.429408,1605055196.202712,773304.0,529294.0000000001,43030.99999999993
1605055196.203714,1605055197.018762,815048.0,510817.99999999953,59670.99999999992
1605055197.020496,1605055197.835653,815157.0,527251.999999999,39351.00000000002
1605055197.836767,1605055198.691449,854682.0,525275.9999999999,38624.99999999991
1605055198.692647,1605055199.509792,817145.0,539044.9999999998,39362.00000000001
1605055199.511077,1605055200.433953,922876.0,538738.0000000003,42924.99999999999
1605055200.435266,1605055201.234982,799716.0,533794.0000000003,30936.000000000073
1605055201.236430,1605055202.126052,889622.0,533704.0000000002,41265.99999999991
1605055202.127888,1605055203.037175,909287.0,520379.0000000002,51649.99999999997
1605055203.038826,1605055203.905905,867079.0,520825.9999999996,49149.0
1605055203.907568,1605055204.754008,846440.0,539908.9999999998,34949.00000000001
1605055204.756176,1605055205.614123,857947.0,526975.0000000002,51009.99999999989
1605055205.616239,1605055206.416338,800099.0,527211.9999999987,39356.00000000017
1605055206.418233,1605055207.256932,838699.0,518724.9999999999,50233.99999999989
1605055207.271285,1605055208.094514,823229.0,530849.0000000016,38648.000000000015
1605055208.096503,1605055208.971730,875227.0,519917.0000000013,44497.00000000001
1605055208.973962,1605055209.764997,791035.0,527777.9999999979,49776.99999999996
1605055209.767364,1605055210.630169,862805.0,540382.9999999985,32154.000000000015
1605055210.632543,1605055211.434568,802025.0,551548.9999999979,25910.0000000001
1605055211.437123,1605055212.320778,883655.0,544657.0000000008,28375.00000000004
1605055212.323365,1605055213.109803,786438.0,512430.9999999994,56135.99999999996
1605055213.112419,1605055213.940944,828525.0,544793.9999999995,21426.000000000167
1605055213.944990,1605055214.727022,782032.0,530718.0000000002,46202.99999999999
1605055214.730005,1605055215.536627,806622.0,545063.0000000026,30430.999999999876
1605055215.540336,1605055216.346809,806473.0,538666.0000000028,42908.00000000017
1605055216.350105,1605055217.181229,831124.0,545635.9999999983,30800.999999999854
1605055217.185129,1605055217.985318,800189.0,526509.9999999983,55502.00000000016
1605055217.988722,1605055218.910453,921731.0,529558.999999999,47014.9999999998
1605055218.914062,1605055219.694197,780135.0,529910.000000001,38629.00000000002
1605055219.697879,1605055220.512266,814387.0,542961.9999999993,24866.99999999997
1605055220.517781,1605055221.297136,779355.0,546051.9999999995,28135.000000000244
1605055221.300982,1605055222.163782,862800.0,530565.0000000028,51042.99999999995
1605055222.168681,1605055222.947751,779070.0,518623.99999999907,55247.000000000044
1605055222.951933,1605055223.798216,846283.0,532799.0000000007,35557.00000000006
1605055223.803125,1605055224.566003,762878.0,517379.0000000018,51839.99999999988
1605055224.570603,1605055225.405748,835145.0,549563.9999999966,24172.999999999778
1605055225.412418,1605055226.192963,780545.0,557344.0000000005,18480.000000000273
1605055226.197827,1605055227.015716,817889.0,539604.9999999981,39452.99999999996
1605055227.024145,1605055227.803245,779100.0,537864.0000000026,36507.999999999985
1605055227.808925,1605055228.671988,863063.0,532569.0000000023,46708.99999999989
1605055228.677792,1605055229.466172,788380.0,535700.9999999995,43143.00000000015
1605055229.472141,1605055230.322262,850121.0,527411.0000000007,52096.000000000146
1605055230.328374,1605055231.102256,773882.0,545828.0000000002,27229.00000000017
1605055231.107957,1605055231.996523,888566.0,525698.9999999994,47358.99999999971
1605055232.002984,1605055232.777797,774813.0,541909.0000000005,34937.00000000022
1605055232.784974,1605055233.625545,840571.0,533829.9999999946,38667.99999999993
1605055233.632464,1605055234.428639,796175.0,555759.9999999994,26804.000000000273
1605055234.435384,1605055235.270461,835077.0,554805.9999999993,22437.999999999734
1605055235.280970,1605055236.083161,802191.0,549613.0000000008,32009.99999999965
1605055236.090226,1605055236.902998,812772.0,511451.000000001,63341.00000000031
