id,client_send,client_rcv
1,1604974955.724398,1604974955.929146
2,1604974955.929387,1604974956.128791
3,1604974956.128913,1604974956.499524
4,1604974956.49965,1604974956.731858
5,1604974956.731992,1604974956.923465
6,1604974956.923588,1604974957.223949
7,1604974957.224103,1604974957.525039
8,1604974957.525165,1604974957.733205
9,1604974957.733635,1604974958.024444
10,1604974958.024669,1604974958.423514
11,1604974958.426697,1604974958.754251
12,1604974958.754413,1604974959.029801
13,1604974959.123985,1604974959.424378
14,1604974959.42449,1604974959.562902
15,1604974959.563057,1604974959.823924
16,1604974959.824596,1604974960.029239
17,1604974960.029356,1604974960.223647
18,1604974960.224212,1604974960.423566
19,1604974960.423718,1604974960.594638
20,1604974960.59476,1604974960.823474
21,1604974960.823647,1604974961.024104
22,1604974961.025416,1604974961.230042
23,1604974961.231226,1604974961.619282
24,1604974961.61941,1604974961.827844
25,1604974961.923892,1604974962.323459
26,1604974962.323643,1604974962.644505
27,1604974962.644651,1604974962.923623
28,1604974962.923749,1604974963.123471
29,1604974963.123603,1604974963.323945
30,1604974963.324063,1604974963.464222
31,1604974963.464374,1604974963.723474
32,1604974963.723631,1604974963.92359
33,1604974963.923706,1604974964.129999
34,1604974964.130164,1604974964.323623
