id,server_rcv,server_send
1,1604973753.861726,1604973753.861748
2,1604973753.957854,1604973753.957875
3,1604973754.26039,1604973754.260409
4,1604973754.465657,1604973754.465681
5,1604973754.556035,1604973754.556055
6,1604973754.670177,1604973754.670198
7,1604973754.76174,1604973754.761761
8,1604973755.079302,1604973755.07931
9,1604973755.284715,1604973755.284742
10,1604973755.362054,1604973755.362074
11,1604973755.46255,1604973755.462569
12,1604973755.557103,1604973755.557121
13,1604973755.658098,1604973755.658118
14,1604973755.899287,1604973755.899307
15,1604973756.103198,1604973756.103207
16,1604973756.163688,1604973756.163706
17,1604973756.258659,1604973756.258679
18,1604973756.512793,1604973756.512804
19,1604973756.5566,1604973756.55662
20,1604973756.718613,1604973756.71864
21,1604973756.75776,1604973756.75778
22,1604973757.12684,1604973757.126855
23,1604973757.1645,1604973757.164519
24,1604973757.256765,1604973757.256785
25,1604973757.538007,1604973757.538027
26,1604973757.742224,1604973757.742242
27,1604973757.947063,1604973757.947083
28,1604973758.151715,1604973758.151732
29,1604973758.356736,1604973758.356757
30,1604973758.456327,1604973758.456335
31,1604973758.766254,1604973758.766272
32,1604973758.792308,1604973758.792327
33,1604973758.961759,1604973758.961779
34,1604973759.062292,1604973759.062299
35,1604973759.175756,1604973759.175776
36,1604973759.380646,1604973759.380666
37,1604973759.45569,1604973759.455708
38,1604973759.584955,1604973759.584969
39,1604973759.659003,1604973759.659023
40,1604973759.686365,1604973759.686374
41,1604973759.761479,1604973759.761497
42,1604973759.857391,1604973759.857412
43,1604973759.994261,1604973759.994277
44,1604973760.404811,1604973760.404832
45,1604973760.455906,1604973760.455924
46,1604973760.608782,1604973760.608799
47,1604973760.659261,1604973760.659281
48,1604973761.018853,1604973761.018874
49,1604973761.062982,1604973761.06299
50,1604973761.223785,1604973761.223803
51,1604973761.260159,1604973761.260177
52,1604973761.357718,1604973761.357738
53,1604973761.633155,1604973761.633172
54,1604973761.662569,1604973761.662587
55,1604973762.043132,1604973762.043146
56,1604973762.247584,1604973762.247626
57,1604973762.452135,1604973762.452153
58,1604973762.657204,1604973762.657228
59,1604973762.687578,1604973762.687623
