id,client_send,client_rcv
1,1604974474.824302,1604974475.024131
2,1604974475.024658,1604974475.228006
3,1604974475.228181,1604974475.430476
4,1604974475.430591,1604974475.723504
5,1604974475.729216,1604974476.128682
6,1604974476.128801,1604974476.452744
7,1604974476.452906,1604974476.723917
8,1604974476.72407,1604974476.923659
9,1604974476.923792,1604974477.224495
10,1604974477.226303,1604974477.42374
11,1604974477.423965,1604974477.723567
12,1604974477.724015,1604974477.93601
13,1604974477.936638,1604974478.123596
14,1604974478.12374,1604974478.328838
15,1604974478.423412,1604974478.70484
16,1604974478.704975,1604974478.92364
17,1604974478.923826,1604974479.124381
18,1604974479.124676,1604974479.323811
19,1604974479.329529,1604974479.722796
20,1604974479.722973,1604974479.923788
21,1604974479.924268,1604974480.128783
22,1604974480.129407,1604974480.544515
23,1604974480.544677,1604974480.829205
24,1604974480.829567,1604974481.228789
25,1604974481.229081,1604974481.42421
26,1604974481.424543,1604974481.623954
27,1604974481.624505,1604974481.823633
28,1604974481.824685,1604974482.023527
29,1604974482.024237,1604974482.223535
30,1604974482.223679,1604974482.425041
31,1604974482.425482,1604974482.624502
32,1604974482.624821,1604974482.824502
33,1604974482.825058,1604974483.028939
