id,client_send,client_rcv
1,1604973394.350372,1604973394.450924
2,1604973394.451054,1604973394.644814
3,1604973394.644975,1604973394.945121
4,1604973394.945242,1604973395.145134
5,1604973395.145299,1604973395.345177
6,1604973395.345367,1604973395.544969
7,1604973395.54509,1604973395.744948
8,1604973395.745086,1604973395.94534
9,1604973395.945464,1604973396.045126
10,1604973396.045351,1604973396.145057
11,1604973396.145763,1604973396.244892
12,1604973396.251575,1604973396.48903
13,1604973396.489174,1604973396.544895
14,1604973396.545038,1604973396.644957
15,1604973396.651297,1604973396.749958
16,1604973396.750111,1604973396.84499
17,1604973396.845432,1604973396.945157
18,1604973396.945276,1604973397.044876
19,1604973397.045016,1604973397.144863
20,1604973397.145145,1604973397.244822
21,1604973397.245007,1604973397.346959
22,1604973397.34704,1604973397.444812
23,1604973397.44557,1604973397.550365
24,1604973397.550491,1604973397.751137
25,1604973397.751262,1604973397.844922
26,1604973397.845446,1604973397.945928
27,1604973397.951692,1604973398.145341
28,1604973398.14562,1604973398.250283
29,1604973398.344825,1604973398.538965
30,1604973398.539089,1604973398.644815
31,1604973398.64497,1604973398.749442
32,1604973398.749557,1604973398.8501
33,1604973398.850245,1604973399.04536
