id,client_send,client_rcv
1,1604973178.745123,1604973178.845033
2,1604973178.845357,1604973179.044902
3,1604973179.045058,1604973179.144929
4,1604973179.145118,1604973179.24496
5,1604973179.245175,1604973179.350064
6,1604973179.355596,1604973179.649943
7,1604973179.650087,1604973179.744983
8,1604973179.745134,1604973179.845044
9,1604973179.845454,1604973179.951293
10,1604973180.044797,1604973180.15061
11,1604973180.15074,1604973180.445273
12,1604973180.445509,1604973180.544947
13,1604973180.545132,1604973180.744756
14,1604973180.745039,1604973180.832093
15,1604973180.832248,1604973180.944795
16,1604973180.950386,1604973181.144766
17,1604973181.144938,1604973181.253498
18,1604973181.344973,1604973181.550215
19,1604973181.550413,1604973181.650243
20,1604973181.650522,1604973181.862032
21,1604973181.862151,1604973181.94501
22,1604973181.945142,1604973182.045086
23,1604973182.045376,1604973182.144995
24,1604973182.145132,1604973182.345111
25,1604973182.350892,1604973182.44485
26,1604973182.445031,1604973182.551096
27,1604973182.55127,1604973182.74688
28,1604973182.747092,1604973182.844997
29,1604973182.845302,1604973183.15057
30,1604973183.150724,1604973183.244877
31,1604973183.245044,1604973183.344885
32,1604973183.345071,1604973183.544969
33,1604973183.54578,1604973183.651426
34,1604973183.751942,1604973183.912194
35,1604973183.912413,1604973183.945396
36,1604973183.945818,1604973184.045247
37,1604973184.045382,1604973184.150426
38,1604973184.150735,1604973184.350499
39,1604973184.350844,1604973184.544905
40,1604973184.545071,1604973184.753208
41,1604973184.75329,1604973184.845014
42,1604973184.845191,1604973184.944943
43,1604973184.945132,1604973185.044915
44,1604973185.045074,1604973185.150619
45,1604973185.150747,1604973185.34934
46,1604973185.349565,1604973185.444962
47,1604973185.445095,1604973185.545267
48,1604973185.545664,1604973185.644984
49,1604973185.645134,1604973185.750443
50,1604973185.750738,1604973185.95707
51,1604973185.957206,1604973186.04489
52,1604973186.045031,1604973186.1452
53,1604973186.145697,1604973186.245067
54,1604973186.250779,1604973186.444865
55,1604973186.44507,1604973186.650457
