id,server_rcv,server_send
1,1604973482.057565,1604973482.057574
2,1604973482.285468,1604973482.285488
3,1604973482.490206,1604973482.490226
4,1604973482.561611,1604973482.56163
5,1604973482.899906,1604973482.899929
6,1604973482.958371,1604973482.958394
7,1604973482.989224,1604973482.989243
8,1604973483.309983,1604973483.309993
9,1604973483.513995,1604973483.514002
10,1604973483.562123,1604973483.562131
11,1604973483.657984,1604973483.658004
12,1604973483.758846,1604973483.758867
13,1604973484.128572,1604973484.128581
14,1604973484.159323,1604973484.159343
15,1604973484.537939,1604973484.537958
16,1604973484.948751,1604973484.948771
17,1604973484.973869,1604973484.97389
18,1604973485.057174,1604973485.057182
19,1604973485.163421,1604973485.163442
20,1604973485.263951,1604973485.263972
21,1604973485.56308,1604973485.563101
22,1604973485.657329,1604973485.657349
23,1604973485.758854,1604973485.758874
24,1604973485.972177,1604973485.972197
25,1604973485.999713,1604973485.999733
26,1604973486.056533,1604973486.056541
