id,server_rcv,server_send
1,1604973333.859911,1604973333.859934
2,1604973334.2148,1604973334.214817
3,1604973334.256743,1604973334.256763
4,1604973334.357617,1604973334.357637
5,1604973334.458755,1604973334.458776
6,1604973334.558336,1604973334.558356
7,1604973334.82963,1604973334.82965
8,1604973334.85881,1604973334.858831
9,1604973334.958752,1604973334.958772
10,1604973335.239639,1604973335.239659
11,1604973335.443863,1604973335.443891
12,1604973335.648426,1604973335.648438
13,1604973335.854123,1604973335.854143
14,1604973335.882232,1604973335.882252
15,1604973335.958308,1604973335.958328
16,1604973336.26387,1604973336.26389
17,1604973336.356403,1604973336.356424
18,1604973336.672664,1604973336.672682
19,1604973336.877709,1604973336.877728
20,1604973336.904236,1604973336.904256
21,1604973336.963059,1604973336.963078
22,1604973337.059795,1604973337.059805
23,1604973337.158948,1604973337.158968
24,1604973337.258914,1604973337.258934
25,1604973337.491369,1604973337.491389
26,1604973337.697063,1604973337.697084
27,1604973337.761511,1604973337.761531
28,1604973337.857485,1604973337.857496
29,1604973338.105964,1604973338.105973
30,1604973338.161425,1604973338.161452
31,1604973338.310017,1604973338.310023
32,1604973338.515993,1604973338.516001
33,1604973338.562714,1604973338.562734
34,1604973338.657331,1604973338.657351
35,1604973338.757981,1604973338.758001
36,1604973338.858054,1604973338.858078
37,1604973338.884141,1604973338.884164
38,1604973338.961695,1604973338.961718
39,1604973339.057701,1604973339.05771
40,1604973339.335848,1604973339.335871
41,1604973339.540303,1604973339.540327
42,1604973339.949844,1604973339.949867
43,1604973339.975531,1604973339.975561
44,1604973340.057805,1604973340.057813
45,1604973340.158358,1604973340.158377
46,1604973340.556187,1604973340.556211
47,1604973340.76921,1604973340.76923
48,1604973340.864118,1604973340.864137
49,1604973340.963772,1604973340.963794
50,1604973341.05814,1604973341.058149
51,1604973341.15789,1604973341.157906
52,1604973341.383133,1604973341.383153
53,1604973341.557517,1604973341.557537
54,1604973341.658163,1604973341.658183
55,1604973341.759427,1604973341.759447
56,1604973341.860184,1604973341.860204
