id,client_send,client_rcv
1,1604973519.245199,1604973519.345653
2,1604973519.351628,1604973519.644919
3,1604973519.645051,1604973519.744907
4,1604973519.745353,1604973519.845008
5,1604973519.845196,1604973519.94479
6,1604973519.945054,1604973520.044878
7,1604973520.045076,1604973520.144943
8,1604973520.145125,1604973520.245079
9,1604973520.245723,1604973520.344882
10,1604973520.345017,1604973520.444938
11,1604973520.445824,1604973520.645047
12,1604973520.645856,1604973520.745019
13,1604973520.745194,1604973520.845187
14,1604973520.84532,1604973520.945579
15,1604973520.945782,1604973521.144936
16,1604973521.245021,1604973521.450132
17,1604973521.450462,1604973521.544987
18,1604973521.545304,1604973521.644902
19,1604973521.645168,1604973521.744936
20,1604973521.745833,1604973521.850129
21,1604973521.850377,1604973522.044977
22,1604973522.045151,1604973522.147299
23,1604973522.14743,1604973522.245115
24,1604973522.245297,1604973522.350464
25,1604973522.444842,1604973522.654027
26,1604973522.654164,1604973522.944994
27,1604973522.945504,1604973523.146923
28,1604973523.147133,1604973523.544877
29,1604973523.545732,1604973523.744795
30,1604973523.745049,1604973523.950374
31,1604973523.95063,1604973524.282784
32,1604973524.283013,1604973524.349898
33,1604973524.350029,1604973524.450196
34,1604973524.544839,1604973524.844772
35,1604973524.844954,1604973524.950081
36,1604973524.950331,1604973525.044966
37,1604973525.045384,1604973525.146634
38,1604973525.146754,1604973525.350024
39,1604973525.350152,1604973525.445223
40,1604973525.445505,1604973525.544948
41,1604973525.545116,1604973525.644947
42,1604973525.645139,1604973525.750449
43,1604973525.750882,1604973525.845002
44,1604973525.845151,1604973525.944921
45,1604973525.945058,1604973526.044852
46,1604973526.045034,1604973526.146802
47,1604973526.146891,1604973526.350113
48,1604973526.350224,1604973526.450761
49,1604973526.45088,1604973526.754516
50,1604973526.754812,1604973526.844931
51,1604973526.845594,1604973526.950225
52,1604973526.950805,1604973527.362694
