id,client_send,client_rcv
1,1604975413.029827,1604975413.224478
2,1604975413.224605,1604975413.625069
3,1604975413.625516,1604975414.028635
4,1604975414.028774,1604975414.323483
5,1604975414.32361,1604975414.728754
6,1604975414.72888,1604975415.254028
7,1604975415.254159,1604975415.524115
8,1604975415.524395,1604975415.723655
9,1604975415.723998,1604975415.925865
10,1604975415.925953,1604975416.129444
11,1604975416.130293,1604975416.323598
12,1604975416.324083,1604975416.523498
13,1604975416.524017,1604975416.728605
14,1604975416.729169,1604975417.097982
15,1604975417.098142,1604975417.323852
16,1604975417.324102,1604975417.52928
17,1604975417.629321,1604975417.924
18,1604975417.924254,1604975418.117925
19,1604975418.118063,1604975418.323494
20,1604975418.324729,1604975418.623472
21,1604975418.623597,1604975418.923562
22,1604975418.923708,1604975419.14366
23,1604975419.143804,1604975419.423626
24,1604975419.423766,1604975419.623717
25,1604975419.625234,1604975419.823777
26,1604975419.823977,1604975419.958199
27,1604975419.958326,1604975420.223704
28,1604975420.223824,1604975420.423972
29,1604975420.424122,1604975420.623782
30,1604975420.623916,1604975420.823617
31,1604975420.824224,1604975420.9885
32,1604975420.988614,1604975421.229146
33,1604975421.229613,1604975421.528721
34,1604975421.528875,1604975421.823537
35,1604975421.824233,1604975422.013576
36,1604975422.013703,1604975422.324159
37,1604975422.32429,1604975422.724058
38,1604975422.724184,1604975423.032898
39,1604975423.033032,1604975423.323476
40,1604975423.323634,1604975423.723952
41,1604975423.72406,1604975423.923875
42,1604975423.925827,1604975424.134015
43,1604975424.134122,1604975424.323591
44,1604975424.323717,1604975424.529564
45,1604975424.624083,1604975424.923574
46,1604975424.927388,1604975425.047823
47,1604975425.047956,1604975425.229028
48,1604975425.230008,1604975425.529241
49,1604975425.529394,1604975425.72371
50,1604975425.723886,1604975425.927106
51,1604975425.927197,1604975426.12869
52,1604975426.128991,1604975426.323422
53,1604975426.323549,1604975426.525485
54,1604975426.525934,1604975426.728663
55,1604975426.728798,1604975427.129209
56,1604975427.129505,1604975427.424159
57,1604975427.424316,1604975427.948768
58,1604975427.948905,1604975428.123462
59,1604975428.123615,1604975428.327952
60,1604975428.328087,1604975428.623639
61,1604975428.630068,1604975428.828815
62,1604975428.923453,1604975429.1796
63,1604975429.179694,1604975429.423788
64,1604975429.423942,1604975429.629662
65,1604975429.629801,1604975429.829095
66,1604975429.829263,1604975429.998072
