id,client_send,client_rcv
1,1604973247.74503,1604973247.850249
2,1604973247.85038,1604973248.044873
3,1604973248.045001,1604973248.144791
4,1604973248.144928,1604973248.244976
5,1604973248.25133,1604973248.444848
6,1604973248.445174,1604973248.544877
7,1604973248.545033,1604973248.645033
8,1604973248.645278,1604973248.744791
9,1604973248.7453,1604973248.844999
10,1604973248.845113,1604973248.949944
11,1604973248.95006,1604973249.050565
12,1604973249.145064,1604973249.250579
13,1604973249.250705,1604973249.344856
14,1604973249.344967,1604973249.448309
15,1604973249.44846,1604973249.544933
16,1604973249.545518,1604973249.65403
17,1604973249.654443,1604973249.74667
18,1604973249.74682,1604973249.849985
19,1604973249.850421,1604973250.145352
20,1604973250.145526,1604973250.344772
21,1604973250.345218,1604973250.544925
22,1604973250.545911,1604973250.744811
23,1604973250.745164,1604973250.944759
24,1604973250.9449,1604973251.144921
25,1604973251.145295,1604973251.344868
26,1604973251.345007,1604973251.74687
27,1604973251.746978,1604973251.844998
28,1604973251.845164,1604973251.950979
29,1604973251.956374,1604973252.05047
30,1604973252.050584,1604973252.344809
31,1604973252.348251,1604973252.455504
32,1604973252.550214,1604973252.744942
33,1604973252.745277,1604973252.850402
34,1604973252.850531,1604973252.950237
35,1604973252.950404,1604973253.044819
36,1604973253.045045,1604973253.145066
37,1604973253.145203,1604973253.344969
