id,server_rcv,server_send
1,1604973372.358615,1604973372.358636
2,1604973372.458225,1604973372.458245
3,1604973372.717947,1604973372.717971
4,1604973372.92284,1604973372.922861
5,1604973373.127745,1604973373.127759
6,1604973373.157203,1604973373.157223
7,1604973373.331376,1604973373.331383
8,1604973373.536161,1604973373.536181
9,1604973373.946294,1604973373.946314
10,1604973374.151487,1604973374.151508
11,1604973374.179038,1604973374.179057
12,1604973374.561346,1604973374.561365
13,1604973374.970188,1604973374.970208
14,1604973375.174861,1604973375.174879
15,1604973375.20006,1604973375.200078
16,1604973375.257354,1604973375.257372
17,1604973375.380111,1604973375.380129
18,1604973375.462657,1604973375.462675
19,1604973375.558523,1604973375.558544
20,1604973375.658436,1604973375.658456
21,1604973375.789947,1604973375.789968
22,1604973375.85651,1604973375.856529
23,1604973375.994925,1604973375.994942
24,1604973376.056478,1604973376.056485
25,1604973376.197986,1604973376.198004
26,1604973376.404076,1604973376.404097
27,1604973376.457621,1604973376.457641
28,1604973376.557992,1604973376.558013
29,1604973377.018873,1604973377.01889
30,1604973377.061873,1604973377.061881
31,1604973377.16013,1604973377.160149
32,1604973377.427763,1604973377.42778
33,1604973377.464149,1604973377.464172
34,1604973377.837265,1604973377.837286
35,1604973378.042436,1604973378.042446
