id,client_send,client_rcv
1,1604973496.446057,1604973496.545368
2,1604973496.55138,1604973496.945027
3,1604973496.945191,1604973497.054017
4,1604973497.054163,1604973497.145108
5,1604973497.145276,1604973497.245402
6,1604973497.245926,1604973497.344919
7,1604973497.345082,1604973497.445827
8,1604973497.445953,1604973497.550365
9,1604973497.550484,1604973497.944907
10,1604973497.945543,1604973498.144992
11,1604973498.145098,1604973498.322262
12,1604973498.322398,1604973498.444955
13,1604973498.446223,1604973498.745365
14,1604973498.745663,1604973498.84495
15,1604973498.851302,1604973499.144984
16,1604973499.145175,1604973499.250331
17,1604973499.250467,1604973499.444878
18,1604973499.445312,1604973499.54495
19,1604973499.545111,1604973499.645103
20,1604973499.645752,1604973499.745386
21,1604973499.745782,1604973499.845454
22,1604973499.84559,1604973499.950693
23,1604973499.950883,1604973500.150148
24,1604973500.151109,1604973500.24482
