payload_size,repetition,is_cold,connection_time,start_timestamp,finish_timestamp,request_id,clock_drift_mean,clock_drift_std,invocation_time
1316808,4,0,0.059189,1604974544.024394,1604974544.926147,ec6ehr7kmj6p,-0.02482535441716512,0.03423636557460342,0.8177385943438211
1645754,0,0,0.095732,1604974555.466537,1604974556.526304,ec6esxocc3y2,-0.022364084682767352,0.05040840102974465,0.9416709231449913
1645754,1,0,0.054502,1604974575.330416,1604974576.192047,ec6ev93nnzib,-0.037000595606290376,0.06054503447650541,0.7701285594077476
1645754,2,0,0.057898,1604974595.603066,1604974596.629981,ec6ew3xjqv1j,-0.013854039126429064,0.02292658702890194,0.9551630342683464
1645754,3,0,0.056668,1604974604.819582,1604974605.624885,ec6ebaktm3wd,-0.015689770380655926,0.03994446655261667,0.7329453263905843
1645754,4,0,0.058436,1604974615.668937,1604974616.325101,ec6e1wgzd19l,-0.023470986457098098,0.04735159756166975,0.5742569444358462
1974700,0,0,0.051173,1604974629.402548,1604974630.296678,ec6efy3jk9x1,-0.018469048397881643,0.04359688366719881,0.8244879431334904
1974700,1,0,0.064017,1604974645.211574,1604974646.125582,ec6e8zo58ksv,-0.0315084627696446,0.04419399943829395,0.8184824393757412
1974700,2,0,0.062568,1604974655.021903,1604974655.736812,ec6e2am0s7uq,-0.03387483358383179,0.05279414803241896,0.6184662431068421
1974700,3,0,0.061551,1604974662.370622,1604974663.127562,ec6e2klv6tw9,-0.03206632687495305,0.05854771210173945,0.6633227995441143
1974700,4,0,0.062324,1604974671.739542,1604974672.625151,ec6efruby26i,-0.015927140102830042,0.04249798657212304,0.8073577714114522
2303646,0,0,0.060499,1604974684.51467,1604974685.432829,ec6e7gfcishu,-0.017027899622917175,0.04659333112931243,0.8406321084032059
2303646,1,0,0.054583,1604974696.926552,1604974697.726293,ec6e7kskvfcr,-0.019929188269155997,0.03791978914426972,0.7252288414702238
2303646,2,0,0.054072,1604974705.793008,1604974706.728092,ec6e8q2lod7c,-0.02397580231939043,0.0521223895330415,0.8570360637999943
2303646,3,0,0.051942,1604974714.600184,1604974715.526597,ec6ebmmmb2pr,-0.02286175319126674,0.04155317780142588,0.8516093060433524
2303646,4,0,0.057289,1604974726.27483,1604974727.016593,ec6e3nvohm8g,-0.02528367972955471,0.04286696010251824,0.6591901967810654
2632592,0,0,0.052764,1604974738.736761,1604974739.733154,ec6ey1hcjcf0,-0.026473739412095812,0.04477628959480877,0.9171552259046766
2632592,1,0,0.052403,1604974752.696882,1604974753.442955,ec6e8jmphlh9,-0.014043755001491971,0.03441919716108319,0.6796262525821262
2632592,2,0,0.051607,1604974765.398696,1604974766.32834,ec6ew7bttwmj,-0.008794744809468588,0.039031742863690155,0.8692423630091349
2632592,3,0,0.053612,1604974773.079021,1604974773.838699,ec6em4uu0kny,-0.009650044971042208,0.10019391925176938,0.6964160804104276
2632592,4,0,0.06471,1604974783.005839,1604974784.12475,ec6ejeahxlf5,-0.023655176162719727,0.04735978503888955,1.0305456133270263
2961538,0,0,0.056175,1604974791.834792,1604974792.924498,ec6e2n31uquu,-0.025996167319161552,0.04323928274810889,1.0075350151606968
2961538,1,0,0.061704,1604974803.074599,1604974804.028422,ec6e2w52pxxy,-0.02191658616065979,0.04508165646110362,0.8702025034389496
2961538,2,0,0.061131,1604974821.121086,1604974822.027478,ec6eb8h1ao4m,-0.02019507090250651,0.0389329541414334,0.825066026570638
2961538,3,0,0.056533,1604974834.619399,1604974835.735828,ec6e782ovdp1,-0.02433576186498006,0.03507425367422616,1.035560090216319
2961538,4,0,0.057433,1604974844.862878,1604974845.850754,ec6e7c0s7bay,-0.022694305940107865,0.03936893975291497,0.9077486324754195
3290485,0,0,0.109789,1604974858.383906,1604974859.537178,ec6e5z5qrpgr,-0.026735787806303604,0.036871424366262555,1.0167473641407179
3290485,1,0,0.056437,1604974866.576681,1604974867.625044,ec6exukzdm6q,-0.015683378258796586,0.045712606682597856,0.9762428305119554
3290485,2,0,0.058545,1604974887.257499,1604974888.340453,ec6e4n0ta1zq,-0.02551235306647516,0.04410007485968252,0.9988965768346478
3290485,3,0,0.05271,1604974897.703966,1604974899.024798,ec6em2f24w8j,-0.01901402761196268,0.04206650280575834,1.2491079864718997
3290485,4,0,0.060055,1604974914.903009,1604974916.024885,ec6ev0gext5t,-0.024588953046237722,0.039591857760480145,1.0372320483117945
3619431,0,0,0.051675,1604974926.389955,1604974927.451781,ec6e1m092t7t,-0.026471785877061928,0.0512241192422095,0.9836792047998181
3619431,1,0,0.061045,1604974934.5619,1604974935.733493,ec6eegt7jktl,-0.035875445062463936,0.06068355215578197,1.074672744177038
3619431,2,0,0.05264,1604974943.778358,1604974944.925395,ec6e9cibc66c,-0.015599889414651054,0.051278886577030065,1.0787971398517064
3619431,3,0,0.054657,1604974953.623863,1604974954.824892,ec6ebmjnr7l1,-0.028159723562352797,0.04370496052723635,1.1182123387087655
3619431,4,0,0.05764,1604974964.895793,1604974965.946708,ec6epcwloieq,-0.017728246342052112,0.040285451666701076,0.9755467564808238
3948377,0,0,0.053924,1604974981.148704,1604974982.427269,ec6ehxpvj08f,-0.022289476743558558,0.04952226387489367,1.2023514532185995
3948377,1,0,0.053905,1604974995.031855,1604974996.226701,ec6emnsm9dzf,-0.019570472763805854,0.02978843442106472,1.1213704420768924
3948377,2,0,0.056877,1604975008.084384,1604975009.327304,ec6eqoo5d9ae,-0.032813589487757,0.060087404014313756,1.153229332387243
3948377,3,0,0.051763,1604975026.32621,1604975027.533841,ec6efhdv51hg,-0.015676901454017275,0.04958811213755728,1.1401909712724232
3948377,4,0,0.062958,1604975039.256799,1604975040.433652,ec6er151omf4,-0.025147278353853046,0.0515663950852119,1.0887476631592083
4277323,0,0,0.050818,1604975055.423492,1604975056.64655,ec6em4wfsedd,-0.029750406742095947,0.04173793283368894,1.1424895785636902
4277323,1,0,0.054218,1604975071.988777,1604975073.22492,ec6e1imwl59o,-0.02138834230361446,0.04274768943256824,1.1605367698790026
4277323,2,0,0.057561,1604975090.829833,1604975092.125182,ec6eqlkgpunk,-0.031089696884155273,0.046770608395648124,1.2066981857910157
4277323,3,0,0.053072,1604975106.806422,1604975108.045521,ec6eurh412l7,-0.03152616024017334,0.04608704472613437,1.154500865486145
4277323,4,0,0.053727,1604975116.233835,1604975117.341499,ec6erum4jcrk,-0.020447002989905223,0.03930738625405163,1.0334901052864618
4606269,0,0,0.060816,1604975126.076022,1604975127.427697,ec6er89q84fa,-0.01626121997833252,0.04264620133500186,1.2745978135910034
4606269,1,0,0.053738,1604975141.21692,1604975142.632759,ec6eedm10kmo,-0.03989996555003714,0.0732614085010521,1.3222012297014276
4606269,2,0,0.054563,1604975157.427692,1604975158.825047,ec6eqe5jly72,-0.047930051540506294,0.05391915734551802,1.2948620281103727
4606269,3,0,0.106296,1604975169.061017,1604975170.431238,ec6e8ab57et8,-0.03231506726958535,0.04968168443715053,1.231609832312324
4606269,4,0,0.051111,1604975183.737322,1604975185.127775,ec6eef7vwbze,-0.009822053909301758,0.025065753251438512,1.329519807876587
4935215,0,0,0.054439,1604975192.43837,1604975193.925226,ec6el7oe7wye,-0.027001359883476708,0.04233472843721352,1.4054156238506543
4935215,1,0,0.057062,1604975205.32185,1604975206.63829,ec6ebzju00yl,-0.03171022476688508,0.0625147967747486,1.2276676422527684
4935215,2,0,0.06304,1604975216.79481,1604975218.232252,ec6e4qw6zmns,-0.0256506750981013,0.052716768337620915,1.3487511507685979
4935215,3,0,0.050604,1604975226.412943,1604975227.728344,ec6esoaayijg,-0.03540328025817871,0.056837692243722045,1.229393797012329
4935215,4,0,0.065311,1604975243.207301,1604975244.724145,ec6eijb79snj,-0.019203465235860723,0.047686573753721644,1.4323295689590856
5264161,0,0,0.053399,1604975255.520167,1604975257.025862,ec6esb7xzimf,-0.028762324996616528,0.048450321209817536,1.4235335411838035
5264161,1,0,0.049822,1604975264.721386,1604975266.224092,ec6eii259px7,-0.027060991678482447,0.03946034680956469,1.4258230591943202
5264161,2,0,0.049744,1604975277.622656,1604975279.124877,ec6esurzl5od,-0.02661353854809777,0.039317438297231284,1.4258633305162334
5264161,3,0,0.055422,1604975297.07366,1604975298.637605,ec6ehbzuouzl,-0.017699685096740723,0.03871415105433047,1.4908233699111937
5264161,4,0,0.058736,1604975312.034474,1604975313.531032,ec6e3kqrjdp9,-0.025552338169467066,0.037507626619813494,1.4122698512226228
5593107,0,0,0.068944,1604975323.515377,1604975325.239724,ec6ebpb0rhmx,-0.014773242175579071,0.0387986858254594,1.64062963396883
5593107,1,0,0.053458,1604975335.784789,1604975337.230851,ec6e7ohacxi9,-0.024910420587618057,0.03967432613836044,1.3676934290064982
5593107,2,0,0.067103,1604975357.6953,1604975359.234011,ec6e786zlasn,-0.026271601517995197,0.043045702035720015,1.4453362310778302
5593107,3,0,0.049594,1604975367.116024,1604975368.629449,ec6exzbjsdko,-0.04200339884985061,0.06657470918943137,1.4218274745022002
5593107,4,0,0.053175,1604975382.908398,1604975384.43541,ec6ecz8yhdw8,-0.017168216705322266,0.05620001395720131,1.4566688930511476
5922053,0,0,0.049832,1604975392.122649,1604975393.841197,ec6eqbxlimxa,-0.03528996308644613,0.050790250723277384,1.6334260963770548
5922053,1,0,0.047118,1604975410.125551,1604975411.72996,ec6e5h81shyi,-0.025930798414981727,0.05574419647114984,1.5313601810009119
5922053,2,0,0.061261,1604975430.811118,1604975432.540057,ec6esm7d85xi,-0.0235292911529541,0.04537211300644815,1.6441487652435303
5922053,3,0,0.056107,1604975451.700697,1604975453.537601,ec6e9kz5h1xi,-0.03220415115356445,0.0550893608783605,1.7485928977661134
5922053,4,0,0.055402,1604975464.817095,1604975466.423889,ec6eer79aa70,-0.026861263172967092,0.054116752418562265,1.5245306172896795
6251000,0,0,0.106893,1604975475.897175,1604975477.636037,ec6eo15bwaku,-0.039543255515720535,0.06808561208072578,1.592425782142971
6251000,1,0,0.049067,1604975486.107931,1604975487.830418,ec6ecd111fas,-0.024738113085428875,0.048382540762073614,1.648682098141988
6251000,2,0,0.0522,1604975495.122045,1604975496.931152,ec6ewxberogt,-0.035740990387765986,0.04518306904046929,1.7211660748130397
6251000,3,0,0.071571,1604975508.438042,1604975510.224887,ec6e3h2zlpwm,-0.03732715592239842,0.056955987400199796,1.6779468128733779
6251000,4,0,0.053409,1604975522.150431,1604975523.824783,ec6e9j7e5t47,-0.024680309481435007,0.05045007106731492,1.5962628595554302
