id,client_send,client_rcv
1,1604975228.924151,1604975229.124392
2,1604975229.124808,1604975229.323592
3,1604975229.32372,1604975229.528662
4,1604975229.528817,1604975229.724687
5,1604975229.724971,1604975230.023664
6,1604975230.023797,1604975230.324258
7,1604975230.324545,1604975230.623568
8,1604975230.623712,1604975230.938072
9,1604975230.938201,1604975231.223834
10,1604975231.224079,1604975231.423481
11,1604975231.428852,1604975231.749285
12,1604975231.749507,1604975232.024223
13,1604975232.024371,1604975232.229946
14,1604975232.230085,1604975232.624131
15,1604975232.624238,1604975232.774367
16,1604975232.774555,1604975233.224092
17,1604975233.224216,1604975233.429025
18,1604975233.429158,1604975233.628749
19,1604975233.629568,1604975233.799433
20,1604975233.799533,1604975234.229237
21,1604975234.229461,1604975234.523771
22,1604975234.524422,1604975234.824906
23,1604975234.825034,1604975235.029906
24,1604975235.030159,1604975235.323551
25,1604975235.323709,1604975235.623687
26,1604975235.623976,1604975235.849252
27,1604975235.849394,1604975236.0303
28,1604975236.030449,1604975236.329305
29,1604975236.330189,1604975236.723634
30,1604975236.723787,1604975236.862896
31,1604975236.863029,1604975237.029544
32,1604975237.030219,1604975237.330679
33,1604975237.331225,1604975237.726946
34,1604975237.72706,1604975237.924193
35,1604975237.927639,1604975238.128694
36,1604975238.129138,1604975238.423724
37,1604975238.423882,1604975238.723748
38,1604975238.724159,1604975239.128228
39,1604975239.128371,1604975239.423607
40,1604975239.423935,1604975239.741263
41,1604975239.741403,1604975239.923584
42,1604975239.923703,1604975240.228968
43,1604975240.230534,1604975240.762641
44,1604975240.76277,1604975241.02361
45,1604975241.0239,1604975241.229214
46,1604975241.229719,1604975241.423719
47,1604975241.423864,1604975241.629119
48,1604975241.629242,1604975241.787788
49,1604975241.787922,1604975242.029552
50,1604975242.029692,1604975242.429057
