id,server_rcv,server_send
1,1604975314.846737,1604975314.846759
2,1604975315.254881,1604975315.254902
3,1604975315.460331,1604975315.460354
4,1604975315.664603,1604975315.664623
5,1604975315.78975,1604975315.789772
6,1604975316.074861,1604975316.074869
7,1604975316.484257,1604975316.484268
8,1604975316.689649,1604975316.689668
9,1604975317.097891,1604975317.0979
10,1604975317.303769,1604975317.303788
11,1604975317.508135,1604975317.508154
12,1604975317.712725,1604975317.712746
13,1604975317.918509,1604975317.91853
14,1604975318.122779,1604975318.122791
15,1604975318.327574,1604975318.327592
16,1604975318.532227,1604975318.532246
17,1604975318.737442,1604975318.737461
18,1604975319.147373,1604975319.147392
19,1604975319.556638,1604975319.556657
20,1604975319.760863,1604975319.760884
21,1604975319.965538,1604975319.965559
22,1604975320.17138,1604975320.171399
23,1604975320.579719,1604975320.579738
24,1604975320.784666,1604975320.784686
25,1604975321.194629,1604975321.194649
26,1604975321.498682,1604975321.498692
27,1604975321.809165,1604975321.809183
28,1604975322.014064,1604975322.014081
29,1604975322.219084,1604975322.219103
30,1604975322.424101,1604975322.42412
31,1604975322.628148,1604975322.628167
