id,client_send,client_rcv
1,1604973560.145446,1604973560.250473
2,1604973560.250595,1604973560.550256
3,1604973560.550385,1604973560.744933
4,1604973560.750599,1604973560.950815
5,1604973560.950932,1604973561.152829
6,1604973561.152968,1604973561.245261
7,1604973561.245755,1604973561.344996
8,1604973561.345156,1604973561.446564
9,1604973561.446731,1604973561.644931
10,1604973561.645118,1604973561.844919
11,1604973561.845087,1604973562.045047
12,1604973562.046666,1604973562.244886
13,1604973562.250512,1604973562.445
14,1604973562.44562,1604973562.545617
15,1604973562.546389,1604973562.850196
16,1604973562.850467,1604973563.045516
17,1604973563.045914,1604973563.15055
18,1604973563.15088,1604973563.24486
19,1604973563.245125,1604973563.344974
20,1604973563.346017,1604973563.450538
21,1604973563.545778,1604973563.644944
22,1604973563.645323,1604973563.750296
23,1604973563.750594,1604973564.044894
24,1604973564.045011,1604973564.072352
25,1604973564.07249,1604973564.151663
26,1604973564.151825,1604973564.245766
27,1604973564.245941,1604973564.345162
28,1604973564.345535,1604973564.445637
29,1604973564.44622,1604973564.547255
30,1604973564.54741,1604973564.650104
31,1604973564.650277,1604973564.844894
32,1604973564.84504,1604973564.945467
33,1604973564.945625,1604973565.046087
34,1604973565.046333,1604973565.145427
35,1604973565.14568,1604973565.250256
36,1604973565.25039,1604973565.453277
37,1604973565.453531,1604973565.544849
38,1604973565.545443,1604973565.650232
39,1604973565.650403,1604973565.955504
40,1604973565.955691,1604973566.062888
41,1604973566.063025,1604973566.145034
42,1604973566.145709,1604973566.244909
43,1604973566.245054,1604973566.344935
44,1604973566.345185,1604973566.5448
