id,server_rcv,server_send
1,1604975010.102731,1604975010.102739
2,1604975010.307764,1604975010.307784
3,1604975010.512139,1604975010.512159
4,1604975010.71747,1604975010.717493
5,1604975010.921782,1604975010.921804
6,1604975011.331522,1604975011.331544
7,1604975011.535798,1604975011.535818
8,1604975011.740591,1604975011.740612
9,1604975011.94542,1604975011.945428
10,1604975012.150481,1604975012.150499
11,1604975012.294709,1604975012.294729
12,1604975012.560161,1604975012.560182
13,1604975013.174419,1604975013.17444
14,1604975013.379844,1604975013.379865
15,1604975013.993285,1604975013.993299
16,1604975014.198416,1604975014.198438
17,1604975014.40308,1604975014.403101
18,1604975014.607703,1604975014.607726
19,1604975014.812534,1604975014.812556
20,1604975015.017216,1604975015.017232
21,1604975015.222866,1604975015.222887
22,1604975015.632034,1604975015.632055
23,1604975015.836955,1604975015.83698
24,1604975016.450984,1604975016.451005
25,1604975016.861231,1604975016.861253
26,1604975017.065326,1604975017.065334
27,1604975017.27067,1604975017.270692
28,1604975017.680051,1604975017.680073
29,1604975018.089227,1604975018.089236
30,1604975018.703778,1604975018.703804
31,1604975018.90742,1604975018.907428
32,1604975019.113009,1604975019.11303
33,1604975019.317959,1604975019.317979
34,1604975019.728151,1604975019.728172
35,1604975019.932808,1604975019.932816
36,1604975020.051639,1604975020.051649
37,1604975020.188165,1604975020.188187
38,1604975020.547638,1604975020.547659
39,1604975020.752673,1604975020.752695
40,1604975020.957702,1604975020.957724
41,1604975021.161937,1604975021.161956
42,1604975021.776021,1604975021.776041
43,1604975022.185795,1604975022.185814
44,1604975022.544153,1604975022.544172
45,1604975022.800552,1604975022.800573
46,1604975023.004201,1604975023.00421
47,1604975023.209122,1604975023.209147
48,1604975023.618871,1604975023.61889
49,1604975023.790895,1604975023.790902
50,1604975023.993167,1604975023.993187
51,1604975024.438727,1604975024.438745
52,1604975024.587494,1604975024.587512
53,1604975024.848469,1604975024.84849
54,1604975025.05276,1604975025.052768
55,1604975025.257668,1604975025.257688
56,1604975025.461965,1604975025.461983
