id,server_rcv,server_send
1,1604973496.457699,1604973496.457718
2,1604973496.82659,1604973496.826614
3,1604973497.030798,1604973497.030823
4,1604973497.065703,1604973497.065711
5,1604973497.157925,1604973497.157969
6,1604973497.258517,1604973497.258536
7,1604973497.358164,1604973497.358187
8,1604973497.458887,1604973497.458908
9,1604973497.850755,1604973497.850785
10,1604973498.054695,1604973498.054703
11,1604973498.260614,1604973498.260639
12,1604973498.333674,1604973498.333681
13,1604973498.669978,1604973498.670004
14,1604973498.757677,1604973498.757697
15,1604973499.079682,1604973499.079689
16,1604973499.157265,1604973499.157276
17,1604973499.284099,1604973499.28412
18,1604973499.48943,1604973499.48945
19,1604973499.556814,1604973499.556834
20,1604973499.692155,1604973499.692175
21,1604973499.758787,1604973499.758808
22,1604973499.859579,1604973499.85963
23,1604973500.102824,1604973500.102832
24,1604973500.162764,1604973500.162779
