id,client_send,client_rcv
1,1604973051.044978,1604973051.150329
2,1604973051.150454,1604973051.44482
3,1604973051.445023,1604973051.544869
4,1604973051.545014,1604973051.644839
5,1604973051.645089,1604973051.744935
6,1604973051.74519,1604973051.855596
7,1604973051.855778,1604973051.944855
8,1604973051.945012,1604973052.044789
9,1604973052.044915,1604973052.146727
10,1604973052.146859,1604973052.244755
11,1604973052.244889,1604973052.349944
12,1604973052.350773,1604973052.455426
13,1604973052.455605,1604973052.546049
14,1604973052.546133,1604973052.644801
15,1604973052.64504,1604973052.85019
16,1604973052.855812,1604973053.046069
17,1604973053.046202,1604973053.252996
18,1604973053.253112,1604973053.34485
19,1604973053.34508,1604973053.444932
20,1604973053.45047,1604973053.651894
21,1604973053.65202,1604973053.744862
22,1604973053.744988,1604973053.850207
23,1604973053.85033,1604973053.944789
24,1604973053.944934,1604973054.050308
25,1604973054.050451,1604973054.244878
26,1604973054.250394,1604973054.345049
27,1604973054.345194,1604973054.450633
