id,client_send,client_rcv
1,1604973427.146387,1604973427.244897
2,1604973427.245151,1604973427.346083
3,1604973427.346647,1604973427.445285
4,1604973427.445941,1604973427.550746
5,1604973427.550886,1604973427.645175
6,1604973427.645741,1604973427.75098
7,1604973427.751495,1604973428.028174
8,1604973428.028465,1604973428.145823
9,1604973428.145948,1604973428.244997
10,1604973428.245141,1604973428.34503
11,1604973428.345135,1604973428.450773
12,1604973428.4509,1604973428.648021
13,1604973428.648662,1604973428.745472
14,1604973428.745729,1604973428.844956
15,1604973428.845387,1604973428.948437
16,1604973428.948529,1604973429.051236
17,1604973429.057569,1604973429.345236
18,1604973429.34542,1604973429.544968
19,1604973429.545202,1604973429.745318
20,1604973429.745649,1604973429.945192
21,1604973429.945576,1604973429.973357
22,1604973429.973492,1604973430.04487
23,1604973430.045046,1604973430.144922
24,1604973430.145478,1604973430.255731
25,1604973430.255842,1604973430.544794
26,1604973430.544985,1604973430.645415
27,1604973430.645995,1604973431.098061
28,1604973431.098275,1604973431.152134
29,1604973431.152446,1604973431.25054
30,1604973431.250715,1604973431.351233
31,1604973431.351577,1604973431.451355
32,1604973431.452067,1604973431.555561
33,1604973431.555685,1604973431.655644
34,1604973431.655858,1604973431.745052
35,1604973431.745226,1604973431.845932
36,1604973431.846113,1604973431.948477
37,1604973431.948599,1604973432.045193
38,1604973432.045508,1604973432.144962
39,1604973432.145103,1604973432.250921
40,1604973432.251367,1604973432.545074
41,1604973432.545237,1604973432.650788
