id,client_send,client_rcv
1,1604973601.351579,1604973601.450242
2,1604973601.450614,1604973601.544854
3,1604973601.544996,1604973601.6448
4,1604973601.645153,1604973601.744932
5,1604973601.751089,1604973601.949953
6,1604973601.950071,1604973602.050489
7,1604973602.050615,1604973602.144856
8,1604973602.144978,1604973602.245197
9,1604973602.245351,1604973602.344975
10,1604973602.3451,1604973602.455614
11,1604973602.456028,1604973602.545087
12,1604973602.545271,1604973602.65019
13,1604973602.744746,1604973602.944808
14,1604973602.945328,1604973603.05065
15,1604973603.050775,1604973603.14493
16,1604973603.145374,1604973603.344839
17,1604973603.350649,1604973603.551642
18,1604973603.552355,1604973603.75337
19,1604973603.753722,1604973603.850295
20,1604973603.850487,1604973604.158208
21,1604973604.15833,1604973604.250113
22,1604973604.255894,1604973604.644956
23,1604973604.645152,1604973604.844833
24,1604973604.84504,1604973605.044823
25,1604973605.045317,1604973605.145075
26,1604973605.150915,1604973605.644991
27,1604973605.645153,1604973605.745521
28,1604973605.746065,1604973605.850548
29,1604973605.850736,1604973606.044845
30,1604973606.045095,1604973606.147416
31,1604973606.147526,1604973606.250849
