id,server_rcv,server_send
1,1604974928.591961,1604974928.591987
2,1604974928.795711,1604974928.795717
3,1604974929.086756,1604974929.086764
4,1604974929.398632,1604974929.398652
5,1604974929.615452,1604974929.615477
6,1604974929.820926,1604974929.82095
7,1604974930.025468,1604974930.02549
8,1604974930.229598,1604974930.22962
9,1604974930.43463,1604974930.434657
10,1604974930.639659,1604974930.63968
11,1604974930.794506,1604974930.794531
12,1604974931.049581,1604974931.04959
13,1604974931.254684,1604974931.254706
14,1604974931.6634,1604974931.663409
15,1604974931.8689,1604974931.868925
16,1604974932.277882,1604974932.277903
17,1604974932.687384,1604974932.687396
18,1604974932.892468,1604974932.892493
19,1604974933.097135,1604974933.097144
20,1604974933.303049,1604974933.303072
21,1604974933.50686,1604974933.506885
22,1604974933.916461,1604974933.916469
23,1604974934.121524,1604974934.121536
