id,server_rcv,server_send
1,1604974597.42904,1604974597.429059
2,1604974597.598317,1604974597.598338
3,1604974597.838779,1604974597.8388
4,1604974598.042929,1604974598.042937
5,1604974598.247583,1604974598.247648
6,1604974598.452234,1604974598.45226
7,1604974598.656868,1604974598.656877
8,1604974598.862649,1604974598.862656
9,1604974598.990861,1604974598.990882
10,1604974599.271775,1604974599.271796
11,1604974599.602547,1604974599.602567
12,1604974599.886928,1604974599.886953
13,1604974600.295769,1604974600.29579
14,1604974600.501129,1604974600.501141
15,1604974600.705014,1604974600.705032
16,1604974600.910836,1604974600.91086
17,1604974601.115352,1604974601.115361
18,1604974601.319529,1604974601.31955
19,1604974601.52546,1604974601.525482
20,1604974601.728925,1604974601.728945
21,1604974601.934902,1604974601.934928
22,1604974602.138917,1604974602.138938
23,1604974602.343925,1604974602.343949
24,1604974602.548605,1604974602.548629
25,1604974602.753582,1604974602.753602
26,1604974602.957997,1604974602.958017
27,1604974603.163503,1604974603.163524
28,1604974603.367868,1604974603.367891
29,1604974603.777143,1604974603.777152
