id,client_send,client_rcv
1,1604973228.354309,1604973228.645305
2,1604973228.645549,1604973228.944894
3,1604973228.945104,1604973229.247047
4,1604973229.247149,1604973229.444962
5,1604973229.44595,1604973229.644919
6,1604973229.64506,1604973229.745026
7,1604973229.745132,1604973229.845244
8,1604973229.846818,1604973229.955862
9,1604973229.955973,1604973230.245939
10,1604973230.246551,1604973230.344823
11,1604973230.34564,1604973230.450658
12,1604973230.450923,1604973230.545146
13,1604973230.545372,1604973230.745255
14,1604973230.745493,1604973230.845117
15,1604973230.845326,1604973230.95058
16,1604973230.950787,1604973231.244817
17,1604973231.244948,1604973231.350223
18,1604973231.350592,1604973231.644962
19,1604973231.650743,1604973231.744889
20,1604973231.745036,1604973231.850192
21,1604973231.850435,1604973231.950439
22,1604973231.950571,1604973232.044901
23,1604973232.045075,1604973232.144913
24,1604973232.145078,1604973232.246652
25,1604973232.247805,1604973232.350618
26,1604973232.350844,1604973232.450793
27,1604973232.545285,1604973232.744788
28,1604973232.745062,1604973232.944934
29,1604973232.945151,1604973233.144833
30,1604973233.145005,1604973233.268592
31,1604973233.268765,1604973233.355609
32,1604973233.455446,1604973233.544945
33,1604973233.545103,1604973233.650053
34,1604973233.65024,1604973233.755097
35,1604973233.755331,1604973233.944823
36,1604973233.946144,1604973234.055609
37,1604973234.055818,1604973234.287136
38,1604973234.287248,1604973234.350494
39,1604973234.350615,1604973234.544958
40,1604973234.550816,1604973234.75045
41,1604973234.750821,1604973234.844937
42,1604973234.845138,1604973234.945072
43,1604973234.945299,1604973235.050333
44,1604973235.050481,1604973235.313818
45,1604973235.313968,1604973235.354
46,1604973235.445439,1604973235.545083
47,1604973235.545239,1604973235.645251
48,1604973235.645407,1604973235.744999
49,1604973235.745161,1604973236.044918
50,1604973236.045105,1604973236.149997
51,1604973236.150176,1604973236.24491
52,1604973236.24507,1604973236.273848
53,1604973236.273982,1604973236.345052
54,1604973236.345301,1604973236.545049
55,1604973236.550286,1604973236.745037
56,1604973236.750786,1604973237.044885
57,1604973237.045196,1604973237.159105
58,1604973237.159222,1604973237.246242
59,1604973237.246326,1604973237.352266
60,1604973237.352418,1604973237.645619
61,1604973237.646067,1604973237.851051
62,1604973237.851319,1604973238.244953
63,1604973238.245753,1604973238.350153
64,1604973238.445852,1604973238.65075
65,1604973238.650907,1604973238.744923
66,1604973238.74619,1604973238.845213
67,1604973238.84539,1604973238.955654
68,1604973238.956076,1604973239.144856
69,1604973239.145064,1604973239.245875
70,1604973239.246054,1604973239.445252
71,1604973239.445538,1604973239.544912
72,1604973239.545106,1604973239.64488
