id,server_rcv,server_send
1,1604973715.963034,1604973715.963058
2,1604973716.056597,1604973716.056605
3,1604973716.372558,1604973716.372578
4,1604973716.459656,1604973716.459678
5,1604973716.558461,1604973716.558485
6,1604973716.65868,1604973716.6587
7,1604973716.782183,1604973716.782204
8,1604973716.857724,1604973716.857748
9,1604973716.962009,1604973716.962033
10,1604973717.191657,1604973717.191668
11,1604973717.261296,1604973717.261317
12,1604973717.396143,1604973717.396163
13,1604973717.600973,1604973717.600992
14,1604973717.65614,1604973717.656163
15,1604973717.806588,1604973717.806609
16,1604973717.861852,1604973717.861875
17,1604973717.961428,1604973717.961452
18,1604973718.215911,1604973718.215931
19,1604973718.262308,1604973718.262327
20,1604973718.418544,1604973718.41855
21,1604973718.460488,1604973718.460497
22,1604973718.698853,1604973718.698872
23,1604973718.75899,1604973718.75901
24,1604973718.857884,1604973718.857904
25,1604973719.24006,1604973719.240079
26,1604973719.444572,1604973719.444593
27,1604973719.854449,1604973719.854469
