id,server_rcv,server_send
1,1604973106.067753,1604973106.067762
2,1604973106.157282,1604973106.157302
3,1604973106.262087,1604973106.262106
4,1604973106.365238,1604973106.365258
5,1604973106.464507,1604973106.464528
6,1604973106.558023,1604973106.558044
7,1604973106.681974,1604973106.681995
8,1604973106.756839,1604973106.756858
9,1604973106.858607,1604973106.858631
10,1604973106.958638,1604973106.958661
11,1604973107.091625,1604973107.091633
12,1604973107.156763,1604973107.156783
13,1604973107.185533,1604973107.185553
14,1604973107.264648,1604973107.264668
15,1604973107.357648,1604973107.357668
16,1604973107.706699,1604973107.706723
17,1604973107.911678,1604973107.911702
18,1604973107.957035,1604973107.957055
19,1604973108.116257,1604973108.116266
20,1604973108.160052,1604973108.160072
21,1604973108.258296,1604973108.258302
22,1604973108.357966,1604973108.357973
23,1604973108.524959,1604973108.524979
24,1604973108.56255,1604973108.56257
25,1604973108.729166,1604973108.72919
26,1604973108.762468,1604973108.762492
27,1604973108.957396,1604973108.957422
28,1604973109.063606,1604973109.063616
29,1604973109.157281,1604973109.157301
30,1604973109.186505,1604973109.186526
31,1604973109.263336,1604973109.26336
32,1604973109.358774,1604973109.358794
