id,server_rcv,server_send
1,1604974955.829648,1604974955.829669
2,1604974956.0349,1604974956.034911
3,1604974956.444235,1604974956.444257
4,1604974956.648923,1604974956.648932
5,1604974956.854236,1604974956.854245
6,1604974957.057546,1604974957.057555
7,1604974957.468473,1604974957.468494
8,1604974957.673527,1604974957.673553
9,1604974957.87834,1604974957.878362
10,1604974958.288172,1604974958.288193
11,1604974958.698091,1604974958.698113
12,1604974958.902009,1604974958.902017
13,1604974959.311889,1604974959.3119
14,1604974959.488869,1604974959.488891
15,1604974959.699235,1604974959.699256
16,1604974959.887416,1604974959.887435
17,1604974960.130903,1604974960.130913
18,1604974960.335698,1604974960.335716
19,1604974960.540448,1604974960.540469
20,1604974960.745416,1604974960.745437
21,1604974960.950348,1604974960.950366
22,1604974961.154776,1604974961.154795
23,1604974961.564202,1604974961.564221
24,1604974961.769377,1604974961.769402
25,1604974962.179002,1604974962.179021
26,1604974962.588847,1604974962.588868
27,1604974962.792812,1604974962.792821
28,1604974962.998789,1604974962.998807
29,1604974963.203323,1604974963.203344
30,1604974963.408005,1604974963.408025
31,1604974963.613421,1604974963.613441
32,1604974963.805489,1604974963.805495
33,1604974964.02241,1604974964.022428
34,1604974964.227306,1604974964.227325
