id,server_rcv,server_send
1,1604973188.266959,1604973188.266965
2,1604973188.363303,1604973188.363311
3,1604973188.463227,1604973188.463234
4,1604973188.558468,1604973188.558488
5,1604973188.658497,1604973188.658517
6,1604973188.758144,1604973188.758163
7,1604973189.011787,1604973189.011812
8,1604973189.063011,1604973189.063019
9,1604973189.159301,1604973189.159321
10,1604973189.184555,1604973189.184598
11,1604973189.264148,1604973189.264168
12,1604973189.357585,1604973189.357605
13,1604973189.458393,1604973189.458412
14,1604973189.55965,1604973189.559675
15,1604973189.831168,1604973189.831187
16,1604973189.866391,1604973189.866403
17,1604973189.964121,1604973189.964144
18,1604973190.06294,1604973190.062948
19,1604973190.162567,1604973190.162587
20,1604973190.446088,1604973190.446109
21,1604973190.855526,1604973190.855546
22,1604973191.059965,1604973191.059974
23,1604973191.265135,1604973191.265155
24,1604973191.290613,1604973191.290633
25,1604973191.363803,1604973191.363826
26,1604973191.456746,1604973191.456766
27,1604973191.5593,1604973191.559324
28,1604973191.658704,1604973191.65872
29,1604973191.879443,1604973191.879452
