id,client_send,client_rcv
1,1604973401.450759,1604973401.650439
2,1604973401.650573,1604973401.744825
3,1604973401.745001,1604973401.844922
4,1604973401.845162,1604973401.945675
5,1604973401.94667,1604973402.045529
6,1604973402.045685,1604973402.255454
7,1604973402.255618,1604973402.445436
8,1604973402.446148,1604973402.544943
9,1604973402.545117,1604973402.644847
10,1604973402.644986,1604973402.750375
11,1604973402.750489,1604973403.144998
12,1604973403.145145,1604973403.252018
13,1604973403.252269,1604973403.453446
14,1604973403.453558,1604973403.545908
15,1604973403.546297,1604973403.645167
16,1604973403.645317,1604973403.744885
17,1604973403.745062,1604973403.850299
18,1604973403.85072,1604973404.145294
19,1604973404.145416,1604973404.346984
20,1604973404.347102,1604973404.544956
21,1604973404.545126,1604973404.650448
22,1604973404.745093,1604973404.94489
23,1604973404.945007,1604973405.044944
24,1604973405.045121,1604973405.150567
25,1604973405.150771,1604973405.245678
26,1604973405.245933,1604973405.346861
27,1604973405.346958,1604973405.444789
28,1604973405.444949,1604973405.544892
29,1604973405.545065,1604973405.645078
30,1604973405.645467,1604973405.744899
31,1604973405.745102,1604973405.950381
32,1604973405.950842,1604973406.050073
33,1604973406.144761,1604973406.344842
34,1604973406.34501,1604973406.373426
35,1604973406.37355,1604973406.444845
36,1604973406.44501,1604973406.549984
37,1604973406.550119,1604973406.745471
38,1604973406.745769,1604973406.850247
39,1604973406.944828,1604973407.145753
40,1604973407.145969,1604973407.245239
41,1604973407.245378,1604973407.344851
42,1604973407.345042,1604973407.548857
43,1604973407.549042,1604973407.650283
44,1604973407.650453,1604973407.845132
45,1604973407.846359,1604973408.044895
46,1604973408.045524,1604973408.246815
47,1604973408.24697,1604973408.576782
48,1604973408.576891,1604973408.649914
49,1604973408.650034,1604973408.744918
50,1604973408.745352,1604973408.844891
51,1604973408.845491,1604973408.949996
52,1604973408.95012,1604973409.044834
53,1604973409.044964,1604973409.144809
54,1604973409.14493,1604973409.244943
