id,server_rcv,server_send
1,1604973314.349379,1604973314.3494
2,1604973314.554186,1604973314.554209
3,1604973314.758813,1604973314.758834
4,1604973314.85829,1604973314.858309
5,1604973314.958338,1604973314.958358
6,1604973315.062999,1604973315.063009
7,1604973315.373632,1604973315.373652
8,1604973315.466136,1604973315.466156
9,1604973315.783852,1604973315.783872
10,1604973315.862672,1604973315.862695
11,1604973315.964124,1604973315.964142
12,1604973316.063565,1604973316.063577
13,1604973316.15677,1604973316.156786
14,1604973316.397292,1604973316.397312
15,1604973316.457558,1604973316.457579
16,1604973316.565045,1604973316.565065
17,1604973316.66282,1604973316.66284
18,1604973316.807581,1604973316.807643
19,1604973316.862538,1604973316.862556
20,1604973317.01067,1604973317.010697
21,1604973317.061542,1604973317.061552
22,1604973317.089019,1604973317.089028
23,1604973317.156283,1604973317.156304
24,1604973317.422439,1604973317.422462
25,1604973317.457107,1604973317.457127
26,1604973317.625715,1604973317.625729
27,1604973317.831035,1604973317.831054
28,1604973318.035544,1604973318.035556
29,1604973318.065726,1604973318.065735
30,1604973318.159679,1604973318.159701
31,1604973318.650345,1604973318.650365
32,1604973319.060013,1604973319.060022
33,1604973319.086945,1604973319.086954
34,1604973319.164136,1604973319.164156
35,1604973319.264234,1604973319.264258
36,1604973319.363775,1604973319.363799
37,1604973319.457451,1604973319.45747
38,1604973319.558526,1604973319.558547
39,1604973319.67408,1604973319.674099
40,1604973319.856472,1604973319.856482
41,1604973319.959259,1604973319.959282
