id,server_rcv,server_send
1,1604973488.839332,1604973488.839353
2,1604973489.044166,1604973489.044176
3,1604973489.453281,1604973489.45329
4,1604973489.658463,1604973489.658482
5,1604973489.757743,1604973489.757763
6,1604973490.068333,1604973490.068341
7,1604973490.16281,1604973490.162829
8,1604973490.263679,1604973490.263702
9,1604973490.363967,1604973490.363977
10,1604973490.682207,1604973490.682227
11,1604973490.714756,1604973490.714776
12,1604973490.763151,1604973490.763171
13,1604973490.857667,1604973490.857688
14,1604973490.958567,1604973490.958587
15,1604973491.058408,1604973491.058416
16,1604973491.158436,1604973491.158455
17,1604973491.257476,1604973491.257497
18,1604973491.363882,1604973491.363902
19,1604973491.457319,1604973491.457339
20,1604973491.707191,1604973491.707211
21,1604973491.762537,1604973491.762557
22,1604973491.86356,1604973491.86358
23,1604973492.120655,1604973492.120662
24,1604973492.162171,1604973492.16219
25,1604973492.262462,1604973492.262472
26,1604973492.358901,1604973492.358921
27,1604973492.730707,1604973492.730727
28,1604973492.765187,1604973492.765208
29,1604973492.86439,1604973492.86441
30,1604973492.957626,1604973492.957647
31,1604973493.140059,1604973493.140069
