id,server_rcv,server_send
1,1604974279.699295,1604974279.699316
2,1604974279.983873,1604974279.98389
3,1604974280.191783,1604974280.191804
4,1604974280.396485,1604974280.396506
5,1604974280.601449,1604974280.601461
6,1604974281.010833,1604974281.010856
7,1604974281.215087,1604974281.215107
8,1604974281.420588,1604974281.420609
9,1604974281.624151,1604974281.624173
10,1604974281.828838,1604974281.82886
11,1604974282.034317,1604974282.034327
12,1604974282.240313,1604974282.240334
13,1604974282.444235,1604974282.444254
14,1604974282.649264,1604974282.649285
15,1604974282.853641,1604974282.853662
16,1604974283.05867,1604974283.058679
17,1604974283.26384,1604974283.263861
18,1604974283.46853,1604974283.468551
19,1604974283.878075,1604974283.878088
20,1604974284.082536,1604974284.082546
21,1604974284.493028,1604974284.49305
22,1604974284.692661,1604974284.692682
23,1604974284.902133,1604974284.902143
24,1604974285.019529,1604974285.01955
25,1604974285.31188,1604974285.311901
26,1604974285.5161,1604974285.516121
27,1604974285.720573,1604974285.720594
28,1604974285.925177,1604974285.925186
29,1604974286.130657,1604974286.130666
30,1604974286.335901,1604974286.335922
31,1604974286.539805,1604974286.539826
32,1604974286.744799,1604974286.74482
33,1604974286.950361,1604974286.950375
34,1604974287.154992,1604974287.155013
35,1604974287.359715,1604974287.359736
36,1604974287.70234,1604974287.702362
37,1604974287.984104,1604974287.984125
38,1604974288.178719,1604974288.17874
39,1604974288.588104,1604974288.588132
40,1604974288.998448,1604974288.998469
41,1604974289.202326,1604974289.202347
42,1604974289.407142,1604974289.407164
43,1604974289.612199,1604974289.61222
