id,client_send,client_rcv
1,1604973781.350664,1604973781.545195
2,1604973781.551041,1604973781.650194
3,1604973781.650316,1604973781.750318
4,1604973781.845082,1604973781.951928
5,1604973781.952661,1604973782.044945
6,1604973782.04509,1604973782.144969
7,1604973782.145152,1604973782.244912
8,1604973782.24504,1604973782.347348
9,1604973782.347549,1604973782.444977
10,1604973782.445478,1604973782.544984
11,1604973782.545352,1604973782.645452
12,1604973782.651193,1604973782.745037
13,1604973782.747076,1604973782.854222
14,1604973782.854959,1604973782.949766
15,1604973782.950061,1604973783.052187
16,1604973783.052319,1604973783.246741
17,1604973783.252902,1604973783.358013
18,1604973783.358122,1604973783.446256
19,1604973783.446424,1604973783.545229
20,1604973783.545404,1604973783.646483
21,1604973783.646986,1604973783.845045
22,1604973783.845863,1604973784.050771
23,1604973784.050923,1604973784.345236
24,1604973784.34554,1604973784.584535
25,1604973784.584669,1604973784.745003
26,1604973784.747312,1604973784.845169
27,1604973784.846021,1604973785.045016
28,1604973785.04525,1604973785.244961
29,1604973785.245618,1604973785.345781
30,1604973785.347264,1604973785.450689
31,1604973785.450833,1604973785.544977
32,1604973785.545168,1604973785.650289
33,1604973785.650564,1604973785.844951
34,1604973785.84515,1604973785.950364
35,1604973785.950518,1604973786.045803
36,1604973786.05185,1604973786.145006
37,1604973786.146439,1604973786.245026
38,1604973786.245809,1604973786.34933
