id,server_rcv,server_send
1,1604974774.581342,1604974774.581366
2,1604974774.990873,1604974774.990894
3,1604974775.401021,1604974775.401046
4,1604974775.605572,1604974775.605597
5,1604974775.810236,1604974775.810257
6,1604974776.014289,1604974776.014298
7,1604974776.220192,1604974776.220213
8,1604974776.424754,1604974776.42478
9,1604974776.62993,1604974776.62995
10,1604974776.834378,1604974776.8344
11,1604974777.039009,1604974777.039023
12,1604974777.243675,1604974777.243707
13,1604974777.653917,1604974777.653943
14,1604974777.858203,1604974777.858224
15,1604974778.063258,1604974778.063266
16,1604974778.267675,1604974778.267685
17,1604974778.498402,1604974778.498422
18,1604974778.690301,1604974778.690321
19,1604974779.087234,1604974779.087243
20,1604974779.291551,1604974779.291569
21,1604974779.701297,1604974779.701318
22,1604974780.111027,1604974780.111037
23,1604974780.316341,1604974780.316359
24,1604974781.549823,1604974781.549842
25,1604974781.791442,1604974781.791461
26,1604974782.15966,1604974782.15968
27,1604974782.296125,1604974782.296144
