id,client_send,client_rcv
1,1604973702.150687,1604973702.344947
2,1604973702.345469,1604973702.445062
3,1604973702.445443,1604973702.550291
4,1604973702.550595,1604973702.645015
5,1604973702.645274,1604973702.750328
6,1604973702.750538,1604973703.073062
7,1604973703.073189,1604973703.144929
8,1604973703.145056,1604973703.244991
9,1604973703.245635,1604973703.344863
10,1604973703.344997,1604973703.445294
11,1604973703.445481,1604973703.545093
12,1604973703.550958,1604973703.645255
13,1604973703.645417,1604973703.749953
14,1604973703.750143,1604973703.944872
15,1604973703.945058,1604973704.045072
16,1604973704.045225,1604973704.147477
17,1604973704.147677,1604973704.250525
18,1604973704.251207,1604973704.345042
19,1604973704.345258,1604973704.445591
20,1604973704.445783,1604973704.550202
21,1604973704.550351,1604973704.744808
22,1604973704.744978,1604973704.946023
23,1604973704.946215,1604973705.045052
24,1604973705.045567,1604973705.149937
25,1604973705.150061,1604973705.344965
26,1604973705.345285,1604973705.444944
27,1604973705.445162,1604973705.544923
