id,server_rcv,server_send
1,1604975208.145313,1604975208.14533
2,1604975208.349827,1604975208.349845
3,1604975208.554632,1604975208.554653
4,1604975208.760089,1604975208.760111
5,1604975208.963776,1604975208.963784
6,1604975209.089531,1604975209.089541
7,1604975209.579224,1604975209.579243
8,1604975209.702169,1604975209.702188
9,1604975209.892176,1604975209.892195
10,1604975210.398002,1604975210.398021
11,1604975210.603717,1604975210.603736
12,1604975210.808132,1604975210.808151
13,1604975211.011707,1604975211.011715
14,1604975211.217254,1604975211.217273
15,1604975211.422363,1604975211.422382
16,1604975211.627363,1604975211.627381
17,1604975211.831118,1604975211.831137
18,1604975212.036123,1604975212.036131
19,1604975212.241251,1604975212.241269
20,1604975212.446219,1604975212.446239
21,1604975212.650778,1604975212.650803
22,1604975212.859888,1604975212.859906
23,1604975213.266195,1604975213.266214
24,1604975213.470185,1604975213.470208
25,1604975213.879691,1604975213.879699
26,1604975214.084721,1604975214.08473
27,1604975214.698316,1604975214.698335
28,1604975214.903156,1604975214.903174
29,1604975215.312182,1604975215.312201
30,1604975215.518217,1604975215.518236
31,1604975215.700492,1604975215.700511
