id,server_rcv,server_send
1,1604975360.516283,1604975360.516295
2,1604975360.720626,1604975360.720635
3,1604975361.131157,1604975361.131169
4,1604975361.33511,1604975361.33513
5,1604975361.539838,1604975361.539849
6,1604975361.695666,1604975361.695689
7,1604975361.950455,1604975361.950476
8,1604975362.155443,1604975362.15548
9,1604975362.359425,1604975362.359446
10,1604975362.564199,1604975362.564219
11,1604975362.768912,1604975362.76893
12,1604975363.179669,1604975363.179692
13,1604975363.588296,1604975363.588319
14,1604975363.79352,1604975363.793542
15,1604975364.203465,1604975364.203486
16,1604975364.612558,1604975364.612578
17,1604975364.816841,1604975364.816862
18,1604975365.021578,1604975365.021601
19,1604975365.226901,1604975365.226923
20,1604975365.431348,1604975365.431369
21,1604975365.621231,1604975365.621258
22,1604975365.792871,1604975365.792893
23,1604975366.045781,1604975366.04579
24,1604975366.250685,1604975366.250706
