id,client_send,client_rcv
1,1604973116.446254,1604973116.544906
2,1604973116.545089,1604973116.572432
3,1604973116.572548,1604973116.645265
4,1604973116.646005,1604973116.750965
5,1604973116.751083,1604973117.045031
6,1604973117.045232,1604973117.147513
7,1604973117.153093,1604973117.350173
8,1604973117.444835,1604973117.549715
9,1604973117.549817,1604973117.645015
10,1604973117.650531,1604973117.745053
11,1604973117.745263,1604973117.844863
12,1604973117.845273,1604973117.950325
13,1604973117.95048,1604973118.34485
14,1604973118.35075,1604973118.574527
15,1604973118.574655,1604973118.644912
16,1604973118.64505,1604973118.750707
17,1604973118.750982,1604973118.844978
18,1604973118.845099,1604973118.950314
19,1604973118.950435,1604973119.049915
20,1604973119.050123,1604973119.150488
21,1604973119.150614,1604973119.250292
22,1604973119.250395,1604973119.344812
