id,client_send,client_rcv
1,1604974928.066089,1604974928.723573
2,1604974928.723705,1604974928.929219
3,1604974929.024008,1604974929.144196
4,1604974929.144354,1604974929.523476
5,1604974929.526479,1604974929.723755
6,1604974929.723889,1604974929.924154
7,1604974929.92428,1604974930.082548
8,1604974930.082725,1604974930.325961
9,1604974930.326111,1604974930.530122
10,1604974930.530285,1604974930.729117
11,1604974930.729268,1604974930.923798
12,1604974930.924064,1604974931.104366
13,1604974931.104539,1604974931.328728
14,1604974931.423696,1604974931.730063
15,1604974931.730195,1604974932.024845
16,1604974932.025385,1604974932.425988
17,1604974932.426602,1604974932.82366
18,1604974932.824248,1604974933.023573
19,1604974933.023712,1604974933.149241
20,1604974933.149383,1604974933.424258
21,1604974933.425534,1604974933.624244
22,1604974933.625165,1604974934.023824
23,1604974934.023942,1604974934.177611
