id,client_send,client_rcv
1,1604973530.450734,1604973530.54497
2,1604973530.545106,1604973530.644835
3,1604973530.645389,1604973530.745015
4,1604973530.745385,1604973530.8504
5,1604973530.850599,1604973530.950257
6,1604973531.045032,1604973531.25218
7,1604973531.2523,1604973531.347046
8,1604973531.347147,1604973531.444867
9,1604973531.445158,1604973531.550067
10,1604973531.550262,1604973531.845077
11,1604973531.846087,1604973532.144994
12,1604973532.145162,1604973532.346564
13,1604973532.346725,1604973532.54508
14,1604973532.545937,1604973532.644932
15,1604973532.645166,1604973532.744992
16,1604973532.745455,1604973532.845288
17,1604973532.845457,1604973532.945159
18,1604973532.945814,1604973533.04487
19,1604973533.045057,1604973533.144777
20,1604973533.144932,1604973533.344813
21,1604973533.34495,1604973533.37001
22,1604973533.370232,1604973533.44489
23,1604973533.450449,1604973533.750167
24,1604973533.750295,1604973533.944793
25,1604973533.945208,1604973534.044906
26,1604973534.045047,1604973534.149965
27,1604973534.245051,1604973534.345033
28,1604973534.345192,1604973534.444819
29,1604973534.445738,1604973534.550226
30,1604973534.644881,1604973534.750394
31,1604973534.750522,1604973534.945013
32,1604973534.945148,1604973535.044869
33,1604973535.04501,1604973535.144891
34,1604973535.145067,1604973535.244924
35,1604973535.245056,1604973535.344877
36,1604973535.345014,1604973535.554647
37,1604973535.554795,1604973535.644784
38,1604973535.644954,1604973535.749975
39,1604973535.750149,1604973535.844962
40,1604973535.845151,1604973535.950004
41,1604973535.950143,1604973536.045064
