id,server_rcv,server_send
1,1604975128.699529,1604975128.699539
2,1604975129.091647,1604975129.091656
3,1604975129.2936,1604975129.293623
4,1604975129.491273,1604975129.491295
5,1604975129.706421,1604975129.706442
6,1604975129.889365,1604975129.889386
7,1604975130.116067,1604975130.116079
8,1604975130.320782,1604975130.320804
9,1604975130.526116,1604975130.526125
10,1604975130.730417,1604975130.730439
11,1604975130.935099,1604975130.935119
12,1604975131.139685,1604975131.139702
13,1604975131.344799,1604975131.344821
14,1604975131.549541,1604975131.549562
15,1604975131.754498,1604975131.754518
16,1604975132.1637,1604975132.163718
17,1604975132.369314,1604975132.369342
18,1604975132.573083,1604975132.573103
19,1604975132.982874,1604975132.982893
20,1604975133.344637,1604975133.344658
21,1604975133.492062,1604975133.492084
22,1604975133.80254,1604975133.802547
23,1604975134.006964,1604975134.006978
24,1604975134.211708,1604975134.211727
25,1604975134.622217,1604975134.622255
26,1604975134.826449,1604975134.82647
27,1604975135.030828,1604975135.030836
28,1604975135.188174,1604975135.188193
29,1604975135.440405,1604975135.440425
30,1604975135.646187,1604975135.646208
31,1604975135.850968,1604975135.85099
32,1604975136.055374,1604975136.055381
33,1604975136.260684,1604975136.260705
34,1604975136.464677,1604975136.464698
35,1604975136.669644,1604975136.669665
36,1604975136.874646,1604975136.874665
37,1604975137.283886,1604975137.283904
38,1604975137.693653,1604975137.693675
39,1604975137.898755,1604975137.898777
40,1604975138.103802,1604975138.10381
41,1604975138.51367,1604975138.513692
42,1604975138.717543,1604975138.717564
43,1604975139.127251,1604975139.127271
44,1604975139.332067,1604975139.33209
45,1604975139.537338,1604975139.537357
46,1604975139.741693,1604975139.741714
47,1604975139.946928,1604975139.946948
48,1604975140.151782,1604975140.151794
49,1604975140.561317,1604975140.561328
