id,client_send,client_rcv
1,1604974888.924092,1604974889.126718
2,1604974889.12693,1604974889.423816
3,1604974889.424224,1604974889.723518
4,1604974889.7252,1604974889.9408
5,1604974889.940964,1604974890.223655
6,1604974890.223951,1604974890.629745
7,1604974890.629872,1604974890.965564
8,1604974890.9657,1604974891.229205
9,1604974891.229324,1604974891.429246
10,1604974891.429369,1604974891.824456
11,1604974891.826233,1604974891.990552
12,1604974891.990692,1604974892.228982
13,1604974892.229111,1604974892.423538
14,1604974892.423673,1604974892.623511
15,1604974892.623657,1604974892.826758
16,1604974892.82685,1604974893.028976
17,1604974893.029103,1604974893.230409
18,1604974893.230546,1604974893.52357
19,1604974893.523717,1604974893.830521
20,1604974893.830649,1604974894.124195
21,1604974894.124356,1604974894.532123
22,1604974894.532279,1604974894.855784
23,1604974894.85598,1604974895.224764
24,1604974895.228456,1604974895.524033
25,1604974895.524149,1604974895.725317
26,1604974895.726411,1604974895.924541
27,1604974895.924662,1604974896.130857
28,1604974896.229579,1604974896.5302
29,1604974896.53033,1604974896.724256
30,1604974896.724599,1604974896.923714
31,1604974896.92455,1604974897.124006
