id,server_rcv,server_send
1,1604974545.409464,1604974545.409486
2,1604974545.614144,1604974545.614165
3,1604974546.023894,1604974546.023914
4,1604974546.228793,1604974546.228813
5,1604974546.432735,1604974546.432743
6,1604974546.638148,1604974546.63817
7,1604974546.842223,1604974546.842243
8,1604974547.046968,1604974547.046978
9,1604974547.251781,1604974547.251802
10,1604974547.457506,1604974547.457527
11,1604974547.661467,1604974547.66149
12,1604974547.866935,1604974547.866956
13,1604974548.276661,1604974548.276683
14,1604974548.481306,1604974548.481327
15,1604974548.890517,1604974548.890527
16,1604974549.084301,1604974549.084309
17,1604974549.300065,1604974549.300087
18,1604974549.505658,1604974549.505688
19,1604974549.700141,1604974549.700162
20,1604974550.119263,1604974550.119273
21,1604974550.32465,1604974550.32467
22,1604974550.733698,1604974550.733721
23,1604974550.939489,1604974550.939508
24,1604974551.143483,1604974551.143502
25,1604974551.348628,1604974551.348649
26,1604974551.55334,1604974551.553359
27,1604974551.758209,1604974551.758234
28,1604974552.167681,1604974552.167699
29,1604974552.373047,1604974552.373066
30,1604974552.78174,1604974552.781768
31,1604974553.114404,1604974553.114413
32,1604974553.396283,1604974553.396301
33,1604974553.695381,1604974553.695387
34,1604974554.011279,1604974554.011296
35,1604974554.216137,1604974554.216155
36,1604974554.420472,1604974554.420491
