id,client_send,client_rcv
1,1604973538.5451,1604973538.644889
2,1604973538.645129,1604973538.744905
3,1604973538.745172,1604973538.844842
4,1604973538.84496,1604973539.044883
5,1604973539.045054,1604973539.145179
6,1604973539.145576,1604973539.24489
7,1604973539.245104,1604973539.344834
8,1604973539.344988,1604973539.445058
9,1604973539.445299,1604973539.544772
10,1604973539.546944,1604973539.645023
11,1604973539.645214,1604973539.744977
12,1604973539.745171,1604973539.944923
13,1604973539.945214,1604973540.144915
14,1604973540.145161,1604973540.250735
15,1604973540.250869,1604973540.350193
16,1604973540.350315,1604973540.450185
17,1604973540.450386,1604973540.546367
18,1604973540.546453,1604973540.644848
19,1604973540.645742,1604973540.944858
20,1604973540.945121,1604973541.044836
