id,server_rcv,server_send
1,1604973302.561847,1604973302.561868
2,1604973302.880951,1604973302.880974
3,1604973302.956761,1604973302.956784
4,1604973303.085375,1604973303.085383
5,1604973303.157622,1604973303.157641
6,1604973303.290233,1604973303.290239
7,1604973303.49691,1604973303.496918
8,1604973303.529566,1604973303.529576
9,1604973303.565971,1604973303.565992
10,1604973303.905031,1604973303.905055
11,1604973303.957599,1604973303.957623
12,1604973304.314226,1604973304.314249
13,1604973304.356961,1604973304.356972
14,1604973304.518262,1604973304.518286
15,1604973304.559543,1604973304.559567
16,1604973304.658647,1604973304.658669
17,1604973304.928596,1604973304.92862
18,1604973304.960124,1604973304.960146
19,1604973305.058744,1604973305.058752
20,1604973305.159239,1604973305.159259
21,1604973305.258682,1604973305.258693
22,1604973305.543449,1604973305.543475
23,1604973305.569507,1604973305.569527
24,1604973305.953177,1604973305.9532
25,1604973306.157874,1604973306.157897
26,1604973306.259092,1604973306.259116
27,1604973306.3598,1604973306.359823
28,1604973306.459386,1604973306.459406
