id,client_send,client_rcv
1,1604973646.845123,1604973646.944873
2,1604973646.945037,1604973647.045282
3,1604973647.045426,1604973647.150134
4,1604973647.150289,1604973647.445255
5,1604973647.445537,1604973647.549913
6,1604973647.550037,1604973647.745109
7,1604973647.745227,1604973647.844938
8,1604973647.84508,1604973647.944876
9,1604973647.950826,1604973648.045074
10,1604973648.045297,1604973648.156881
11,1604973648.157928,1604973648.44507
12,1604973648.445553,1604973648.645085
13,1604973648.645364,1604973648.804023
14,1604973648.804151,1604973648.850421
15,1604973648.850578,1604973648.950089
16,1604973648.950201,1604973649.045358
17,1604973649.045769,1604973649.144898
18,1604973649.15086,1604973649.244881
19,1604973649.245128,1604973649.350587
20,1604973649.350843,1604973649.444901
21,1604973649.450862,1604973649.651251
22,1604973649.651401,1604973649.744913
23,1604973649.745107,1604973649.850461
24,1604973649.944858,1604973650.050781
25,1604973650.050924,1604973650.150853
26,1604973650.151022,1604973650.448917
27,1604973650.449441,1604973650.65159
28,1604973650.651729,1604973650.745104
29,1604973650.745254,1604973650.850041
30,1604973650.850155,1604973651.150018
31,1604973651.150153,1604973651.345039
32,1604973651.345282,1604973651.544852
33,1604973651.545434,1604973651.668489
34,1604973651.668623,1604973651.744811
