id,server_rcv,server_send
1,1604975245.828154,1604975245.828175
2,1604975246.033099,1604975246.033117
3,1604975246.238104,1604975246.238123
4,1604975246.443129,1604975246.443153
5,1604975246.648846,1604975246.648861
6,1604975246.85205,1604975246.852069
7,1604975247.057244,1604975247.057252
8,1604975247.188068,1604975247.188086
9,1604975247.466973,1604975247.466992
10,1604975247.699167,1604975247.699185
11,1604975247.88645,1604975247.886458
12,1604975248.49019,1604975248.490212
13,1604975248.699469,1604975248.69949
14,1604975248.900599,1604975248.900607
15,1604975249.105527,1604975249.105542
16,1604975249.310069,1604975249.31009
17,1604975249.515366,1604975249.515392
18,1604975249.719492,1604975249.71951
19,1604975249.92532,1604975249.925329
20,1604975250.129547,1604975250.129556
21,1604975250.33425,1604975250.334272
22,1604975250.538513,1604975250.538534
23,1604975250.743664,1604975250.743685
24,1604975251.153616,1604975251.153629
25,1604975251.358329,1604975251.358347
26,1604975251.562743,1604975251.56276
27,1604975251.767692,1604975251.767711
28,1604975251.972096,1604975251.972107
29,1604975252.382826,1604975252.382844
30,1604975252.791716,1604975252.791736
31,1604975252.910436,1604975252.910455
32,1604975253.201309,1604975253.201328
33,1604975253.406949,1604975253.406967
34,1604975253.815667,1604975253.815673
35,1604975254.019932,1604975254.01994
36,1604975254.225513,1604975254.225533
37,1604975254.635096,1604975254.635107
38,1604975254.839767,1604975254.839787
