id,client_send,client_rcv
1,1604973039.145698,1604973039.244917
2,1604973039.250496,1604973039.544909
3,1604973039.545019,1604973039.645023
4,1604973039.645354,1604973039.746054
5,1604973039.746162,1604973039.844865
6,1604973039.845003,1604973039.945496
7,1604973039.950838,1604973040.144805
8,1604973040.144948,1604973040.348653
9,1604973040.354384,1604973040.444888
10,1604973040.445002,1604973040.544791
11,1604973040.544976,1604973040.650033
12,1604973040.650157,1604973040.753869
13,1604973040.75397,1604973040.844965
14,1604973040.845342,1604973040.950079
15,1604973040.95043,1604973041.245008
16,1604973041.245212,1604973041.450419
17,1604973041.45063,1604973041.644795
18,1604973041.64497,1604973041.77175
19,1604973041.771876,1604973041.850298
20,1604973041.850541,1604973041.950284
21,1604973041.950499,1604973042.045022
22,1604973042.045283,1604973042.144805
23,1604973042.14494,1604973042.250219
24,1604973042.250335,1604973042.445847
25,1604973042.445983,1604973042.544776
26,1604973042.544934,1604973042.650056
27,1604973042.650182,1604973042.796913
28,1604973042.797016,1604973042.849842
29,1604973042.85019,1604973043.045082
30,1604973043.045415,1604973043.244781
31,1604973043.244911,1604973043.344778
32,1604973043.345149,1604973043.450574
33,1604973043.45109,1604973043.544806
34,1604973043.545039,1604973043.646462
35,1604973043.64664,1604973043.82684
36,1604973043.826955,1604973043.944811
37,1604973043.944938,1604973044.0504
38,1604973044.050547,1604973044.250729
39,1604973044.251011,1604973044.350169
40,1604973044.350292,1604973044.544936
41,1604973044.545395,1604973044.652444
42,1604973044.652593,1604973044.852644
43,1604973044.852757,1604973044.945009
44,1604973044.945201,1604973045.044796
45,1604973045.045266,1604973045.344828
46,1604973045.344996,1604973045.544832
47,1604973045.544962,1604973045.650286
48,1604973045.650501,1604973045.74484
