id,server_rcv,server_send
1,1604974631.015465,1604974631.01549
2,1604974631.425561,1604974631.425582
3,1604974631.630868,1604974631.630889
4,1604974631.834697,1604974631.834717
5,1604974632.040067,1604974632.040084
6,1604974632.244992,1604974632.245013
7,1604974632.449743,1604974632.449764
8,1604974632.654074,1604974632.654096
9,1604974632.775049,1604974632.77507
10,1604974633.268711,1604974633.268731
11,1604974633.678577,1604974633.678585
12,1604974633.88366,1604974633.88367
13,1604974634.292694,1604974634.292716
14,1604974634.497908,1604974634.49793
15,1604974634.702376,1604974634.702387
16,1604974634.907254,1604974634.907276
17,1604974635.11205,1604974635.112059
18,1604974635.316187,1604974635.316208
19,1604974635.520937,1604974635.520958
20,1604974635.725017,1604974635.725028
21,1604974635.930321,1604974635.930342
22,1604974636.135587,1604974636.135622
23,1604974636.340453,1604974636.340476
24,1604974636.546121,1604974636.546143
25,1604974636.75029,1604974636.750312
26,1604974636.987119,1604974636.98714
27,1604974637.364828,1604974637.364853
28,1604974637.774782,1604974637.77481
29,1604974637.935673,1604974637.935684
30,1604974638.184497,1604974638.184518
31,1604974638.593763,1604974638.593784
32,1604974638.79857,1604974638.798578
33,1604974639.002506,1604974639.002513
34,1604974639.20799,1604974639.207998
35,1604974639.412658,1604974639.412679
36,1604974639.617907,1604974639.617932
37,1604974639.733823,1604974639.733843
38,1604974639.890454,1604974639.890474
39,1604974640.085213,1604974640.085222
40,1604974640.437234,1604974640.437254
41,1604974640.641482,1604974640.641506
42,1604974640.847208,1604974640.847229
43,1604974641.051083,1604974641.051092
44,1604974641.255768,1604974641.255789
45,1604974641.460417,1604974641.460437
46,1604974641.66572,1604974641.665742
47,1604974641.870684,1604974641.870708
48,1604974642.279776,1604974642.279797
49,1604974642.689313,1604974642.689334
50,1604974642.894349,1604974642.89437
51,1604974643.303645,1604974643.303668
52,1604974643.490635,1604974643.490656
53,1604974643.896417,1604974643.896424
54,1604974644.085456,1604974644.085464
55,1604974644.32819,1604974644.328209
56,1604974644.532265,1604974644.532285
