id,client_send,client_rcv
1,1604973435.051184,1604973435.145129
2,1604973435.145312,1604973435.244873
3,1604973435.254372,1604973435.644997
4,1604973435.651368,1604973435.854315
5,1604973435.946869,1604973436.04644
6,1604973436.046553,1604973436.14502
7,1604973436.145175,1604973436.25111
8,1604973436.251245,1604973436.444812
9,1604973436.451425,1604973436.544973
10,1604973436.547324,1604973436.644907
11,1604973436.645058,1604973436.744895
12,1604973436.74538,1604973436.845002
13,1604973436.845177,1604973437.045211
14,1604973437.045441,1604973437.150508
15,1604973437.15077,1604973437.247509
16,1604973437.24786,1604973437.350364
17,1604973437.356606,1604973437.452975
18,1604973437.453343,1604973437.550497
19,1604973437.551069,1604973437.945981
20,1604973437.946282,1604973438.067219
21,1604973438.067367,1604973438.145429
22,1604973438.151882,1604973438.345018
23,1604973438.345158,1604973438.551067
24,1604973438.551196,1604973438.745008
25,1604973438.751297,1604973438.845786
26,1604973438.845949,1604973438.94544
27,1604973438.945863,1604973438.977144
28,1604973438.977277,1604973439.045513
29,1604973439.046231,1604973439.151353
30,1604973439.151516,1604973439.350144
31,1604973439.350266,1604973439.45117
32,1604973439.451341,1604973439.545159
33,1604973439.545867,1604973439.645375
34,1604973439.645689,1604973439.745378
35,1604973439.745554,1604973439.845287
36,1604973439.84545,1604973439.945261
37,1604973439.945383,1604973439.972369
38,1604973439.972509,1604973440.050558
39,1604973440.050721,1604973440.145101
40,1604973440.145943,1604973440.250922
41,1604973440.251176,1604973440.351071
42,1604973440.351183,1604973440.451146
43,1604973440.451378,1604973440.544986
44,1604973440.545921,1604973440.651138
45,1604973440.651517,1604973440.745012
46,1604973440.74512,1604973440.844879
47,1604973440.850329,1604973440.945138
48,1604973440.94565,1604973440.972055
49,1604973440.972173,1604973441.044873
50,1604973441.045029,1604973441.150368
51,1604973441.150484,1604973441.350554
52,1604973441.350698,1604973441.44545
53,1604973441.4471,1604973441.545729
54,1604973441.546367,1604973441.851459
55,1604973441.852019,1604973441.956977
56,1604973441.957118,1604973442.044883
57,1604973442.045063,1604973442.151393
58,1604973442.249626,1604973442.450734
59,1604973442.451104,1604973442.645805
60,1604973442.6513,1604973442.845891
61,1604973442.846017,1604973442.944937
62,1604973442.945089,1604973442.977
63,1604973442.977137,1604973443.050501
64,1604973443.050627,1604973443.144851
65,1604973443.145066,1604973443.24504
66,1604973443.250283,1604973443.445814
67,1604973443.445992,1604973443.545692
68,1604973443.546136,1604973443.745814
