id,server_rcv,server_send
1,1604973178.757376,1604973178.757397
2,1604973178.977213,1604973178.977233
3,1604973179.056281,1604973179.05629
4,1604973179.180425,1604973179.180444
5,1604973179.258837,1604973179.258856
6,1604973179.59092,1604973179.59094
7,1604973179.661702,1604973179.661721
8,1604973179.758771,1604973179.758791
9,1604973179.858614,1604973179.858635
10,1604973180.098546,1604973180.098554
11,1604973180.410635,1604973180.410654
12,1604973180.457613,1604973180.457633
13,1604973180.55781,1604973180.557829
14,1604973180.819817,1604973180.819837
15,1604973180.843577,1604973180.843629
16,1604973181.024794,1604973181.024802
17,1604973181.229351,1604973181.229371
18,1604973181.434221,1604973181.434241
19,1604973181.563655,1604973181.563681
20,1604973181.843449,1604973181.843458
21,1604973181.874063,1604973181.874083
22,1604973181.963394,1604973181.963414
23,1604973182.056651,1604973182.056659
24,1604973182.253682,1604973182.253702
25,1604973182.363978,1604973182.363997
26,1604973182.458843,1604973182.458863
27,1604973182.663791,1604973182.663811
28,1604973182.7602,1604973182.760219
29,1604973183.072675,1604973183.072684
30,1604973183.16325,1604973183.16327
31,1604973183.257587,1604973183.257598
32,1604973183.482347,1604973183.482356
33,1604973183.557761,1604973183.557781
34,1604973183.892179,1604973183.8922
35,1604973183.924407,1604973183.924427
36,1604973183.963249,1604973183.963258
37,1604973184.05842,1604973184.058428
38,1604973184.300975,1604973184.300995
39,1604973184.362551,1604973184.362572
40,1604973184.711562,1604973184.711582
41,1604973184.764686,1604973184.764707
42,1604973184.857563,1604973184.85758
43,1604973184.958659,1604973184.958679
44,1604973185.058288,1604973185.058295
45,1604973185.325307,1604973185.325328
46,1604973185.361238,1604973185.361259
47,1604973185.459243,1604973185.459263
48,1604973185.558633,1604973185.558652
49,1604973185.658394,1604973185.658412
50,1604973185.940543,1604973185.94056
51,1604973185.968315,1604973185.968332
52,1604973186.057779,1604973186.057788
53,1604973186.158445,1604973186.158463
54,1604973186.349855,1604973186.349872
55,1604973186.554298,1604973186.554318
