id,server_rcv,server_send
1,1604974484.992098,1604974484.992119
2,1604974485.402434,1604974485.402455
3,1604974485.606993,1604974485.607006
4,1604974485.811739,1604974485.811761
5,1604974486.016702,1604974486.016721
6,1604974486.221943,1604974486.221963
7,1604974486.42614,1604974486.426152
8,1604974486.836436,1604974486.836457
9,1604974486.957084,1604974486.957105
10,1604974487.245947,1604974487.24597
11,1604974487.451224,1604974487.451246
12,1604974487.655195,1604974487.655216
13,1604974487.859676,1604974487.859699
14,1604974488.064657,1604974488.064665
15,1604974488.474994,1604974488.47502
16,1604974488.883718,1604974488.883738
17,1604974489.088619,1604974489.088628
18,1604974489.498406,1604974489.498427
19,1604974489.701052,1604974489.701072
20,1604974489.891098,1604974489.891119
21,1604974490.112476,1604974490.112485
22,1604974490.317674,1604974490.317696
23,1604974490.522852,1604974490.522872
24,1604974490.727566,1604974490.727586
25,1604974490.932183,1604974490.932204
26,1604974491.137132,1604974491.137144
27,1604974491.546015,1604974491.546035
28,1604974491.751698,1604974491.751721
29,1604974491.955902,1604974491.955923
